Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
2.434000	136.011000	0.985000	229.792000	105.288000	0.353609	10400.255980	
2.467000	136.011000	0.985000	261.500000	66.050000	0.360136	10913.209155	
2.500000	136.011000	0.985000	275.149000	18.947000	0.349946	10604.438326	
2.534000	136.011000	0.985000	273.776000	-31.043000	0.356810	10494.412123	
2.567000	136.011000	0.985000	253.433000	-76.893000	0.357196	10824.109355	
2.600000	136.011000	0.985000	217.143000	-115.623000	0.377296	11433.215884	
2.634000	136.011000	0.985000	166.980000	-137.249000	0.387485	11396.628832	
2.667000	136.011000	0.985000	107.982000	-136.809000	0.421068	12759.651321	
2.700000	136.011000	0.985000	53.155000	-113.399000	0.426219	12915.717937	
2.734000	136.011000	0.985000	10.522000	-64.080000	0.465572	13693.290528	
2.767000	136.011000	0.985000	-4.984000	2.037000	0.485792	14720.981311	
2.800000	136.011000	0.985000	11.500000	66.916000	0.479522	14530.977078	
2.834000	136.011000	0.985000	56.879000	117.579000	0.487528	14339.053985	
2.867000	136.011000	0.985000	118.049000	140.123000	0.467900	14178.797856	
2.900000	136.011000	0.985000	179.017000	135.668000	0.437464	13256.491308	
2.934000	136.011000	0.985000	229.792000	105.288000	0.423250	12448.521964	
2.967000	136.011000	0.985000	263.448000	59.036000	0.411026	12455.347406	
3.000000	136.011000	0.985000	277.030000	2.933000	0.413628	12534.176941	
3.034000	136.011000	0.985000	266.597000	-54.991000	0.418773	12316.854092	
3.067000	136.011000	0.985000	230.240000	-102.721000	0.428281	12978.206212	
3.100000	136.011000	0.985000	177.010000	-133.324000	0.441281	13372.151590	
3.134000	136.011000	0.985000	110.975000	-137.831000	0.474710	13962.058968	
3.167000	136.011000	0.985000	46.193000	-108.347000	0.509288	15432.965617	
3.200000	136.011000	0.985000	3.642000	-48.028000	0.528451	16013.653364	
3.234000	136.011000	0.985000	-2.813000	25.022000	0.526070	15472.637905	
3.267000	136.011000	0.985000	25.671000	89.811000	0.506347	15343.863433	
3.300000	136.011000	0.985000	80.975000	130.399000	0.490901	14875.798712	
3.334000	136.011000	0.985000	143.063000	141.936000	0.452090	13296.762176	
3.367000	136.011000	0.985000	199.950000	126.511000	0.421124	12761.347335	
