Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	139.974000	-4.044000	274.321000	41.954000	0.000000	0.000000	
0.033000	139.974000	-4.044000	274.321000	41.954000	0.000000	0.000000	
0.066000	139.974000	-4.044000	274.321000	41.954000	0.000000	0.000000	
0.100000	139.974000	-4.044000	275.298000	38.947000	0.022267	654.899965	
0.133000	139.974000	-4.044000	276.276000	35.939000	0.022269	674.813637	
0.166000	139.974000	-4.044000	276.261000	33.939000	0.013535	410.157015	
0.200000	139.974000	-4.044000	278.231000	29.925000	0.030879	908.208468	
0.233000	139.974000	-4.044000	278.201000	25.925000	0.027417	830.814352	
0.266000	139.974000	-4.044000	280.171000	21.910000	0.030453	922.810197	
0.300000	139.974000	-4.044000	280.127000	15.910000	0.041630	1224.420454	
0.333000	139.974000	-4.044000	281.082000	9.903000	0.042903	1300.101210	
0.366000	139.974000	-4.044000	282.037000	3.895000	0.042694	1293.745747	
0.400000	139.974000	-4.044000	281.977000	-4.104000	0.056248	1654.356403	
0.433000	139.974000	-4.044000	281.932000	-10.104000	0.042240	1280.007690	
0.466000	139.974000	-4.044000	280.873000	-18.096000	0.056740	1719.380049	
0.500000	139.974000	-4.044000	279.813000	-26.088000	0.056949	1674.984419	
0.533000	139.974000	-4.044000	277.739000	-36.073000	0.072080	2184.251738	
0.566000	139.974000	-4.044000	275.679000	-44.058000	0.058303	1766.745884	
0.600000	139.974000	-4.044000	271.604000	-54.028000	0.076177	2240.508062	
0.633000	139.974000	-4.044000	268.537000	-63.005000	0.067084	2032.834797	
0.666000	139.974000	-4.044000	263.463000	-72.968000	0.079075	2396.205401	
0.700000	139.974000	-4.044000	257.388000	-82.923000	0.082479	2425.862748	
0.733000	139.974000	-4.044000	249.314000	-92.863000	0.090658	2747.215006	
0.766000	139.974000	-4.044000	241.247000	-101.803000	0.085537	2592.024317	
0.800000	139.974000	-4.044000	231.180000	-110.728000	0.095710	2814.996308	
0.833000	139.974000	-4.044000	220.113000	-119.645000	0.101169	3065.717109	
0.866000	139.974000	-4.044000	208.054000	-127.556000	0.102408	3103.273963	
0.900000	139.974000	-4.044000	194.010000	-133.451000	0.108208	3182.582055	
0.933000	139.974000	-4.044000	179.965000	-139.346000	0.108171	3277.915712	
0.966000	139.974000	-4.044000	164.936000	-143.234000	0.109935	3331.361962	
1.000000	139.974000	-4.044000	146.921000	-145.100000	0.128241	3771.796089	
1.033000	139.974000	-4.044000	129.922000	-144.973000	0.120416	3648.978418	
1.066000	139.974000	-4.044000	111.937000	-142.839000	0.128115	3882.261426	
1.100000	139.974000	-4.044000	93.982000	-136.705000	0.134401	3952.960121	
1.133000	139.974000	-4.044000	77.035000	-129.578000	0.131022	3970.356006	
1.166000	139.974000	-4.044000	59.110000	-119.444000	0.146471	4438.521129	
1.200000	139.974000	-4.044000	43.208000	-106.325000	0.146484	4308.350100	
1.233000	139.974000	-4.044000	28.328000	-90.213000	0.155787	4720.814744	
1.266000	139.974000	-4.044000	16.462000	-72.124000	0.153546	4652.909463	
1.300000	139.974000	-4.044000	6.619000	-51.050000	0.164876	4849.290337	
1.333000	139.974000	-4.044000	0.791000	-28.006000	0.168399	5102.994496	
1.366000	139.974000	-4.044000	-1.029000	-3.992000	0.170859	5177.554496	
1.400000	139.974000	-4.044000	1.157000	20.992000	0.178066	5237.224032	
1.433000	139.974000	-4.044000	7.336000	44.947000	0.175381	5314.585609	
1.466000	139.974000	-4.044000	19.514000	68.856000	0.190404	5769.818089	
1.500000	139.974000	-4.044000	33.671000	89.751000	0.178750	5257.361585	
1.533000	139.974000	-4.044000	53.804000	107.601000	0.190505	5772.883267	
1.566000	139.974000	-4.044000	75.916000	122.437000	0.188516	5712.611907	
1.600000	139.974000	-4.044000	101.990000	132.243000	0.196997	5794.018338	
1.633000	139.974000	-4.044000	128.026000	137.048000	0.187328	5676.592831	
1.666000	139.974000	-4.044000	156.026000	136.839000	0.197930	5997.880359	
1.700000	139.974000	-4.044000	182.987000	131.638000	0.193542	5692.413736	
1.733000	139.974000	-4.044000	208.905000	120.444000	0.198700	6021.223798	
1.766000	139.974000	-4.044000	232.777000	103.266000	0.207339	6282.999812	
