Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	141.981000	-3.059000	168.010000	134.750000	0.000000	0.000000	
0.033000	141.981000	-3.059000	168.010000	134.750000	0.000000	0.000000	
0.067000	141.981000	-3.059000	171.010000	134.728000	0.020965	616.630219	
0.100000	141.981000	-3.059000	175.003000	133.698000	0.029286	887.451669	
0.133000	141.981000	-3.059000	179.995000	132.660000	0.036166	1095.933521	
0.167000	141.981000	-3.059000	184.980000	130.623000	0.038105	1120.731657	
0.200000	141.981000	-3.059000	189.965000	128.586000	0.038329	1161.494312	
0.233000	141.981000	-3.059000	195.950000	126.541000	0.045058	1365.386770	
0.267000	141.981000	-3.059000	201.935000	124.497000	0.044791	1317.376675	
0.300000	141.981000	-3.059000	208.905000	120.444000	0.057211	1733.660567	
0.333000	141.981000	-3.059000	214.875000	116.400000	0.051298	1554.472392	
0.367000	141.981000	-3.059000	221.845000	112.348000	0.057464	1690.116297	
0.400000	141.981000	-3.059000	228.800000	106.296000	0.065671	1990.045282	
0.433000	141.981000	-3.059000	235.755000	100.243000	0.066067	2002.030810	
0.467000	141.981000	-3.059000	242.710000	94.191000	0.065880	1937.646380	
0.500000	141.981000	-3.059000	249.650000	86.139000	0.075980	2302.428237	
0.533000	141.981000	-3.059000	256.590000	78.087000	0.075756	2295.633210	
0.567000	141.981000	-3.059000	262.523000	69.043000	0.077034	2265.720085	
0.600000	141.981000	-3.059000	268.440000	57.998000	0.089247	2704.456954	
0.633000	141.981000	-3.059000	272.358000	46.969000	0.083418	2527.817138	
0.667000	141.981000	-3.059000	276.268000	34.939000	0.090639	2665.865070	
0.700000	141.981000	-3.059000	280.164000	20.910000	0.104003	3151.604942	
0.733000	141.981000	-3.059000	282.067000	7.895000	0.093713	2839.801116	
0.767000	141.981000	-3.059000	281.962000	-6.104000	0.099786	2934.869268	
0.800000	141.981000	-3.059000	279.850000	-21.088000	0.108282	3281.263325	
0.833000	141.981000	-3.059000	277.739000	-36.073000	0.108521	3288.514234	
0.867000	141.981000	-3.059000	273.627000	-51.043000	0.110975	3263.967651	
0.900000	141.981000	-3.059000	266.508000	-66.990000	0.124776	3781.078389	
0.933000	141.981000	-3.059000	258.403000	-80.930000	0.115223	3491.596426	
0.967000	141.981000	-3.059000	248.299000	-94.855000	0.122702	3608.895437	
1.000000	141.981000	-3.059000	236.202000	-107.765000	0.125829	3813.012639	
1.033000	141.981000	-3.059000	221.121000	-118.653000	0.132398	4012.062356	
1.067000	141.981000	-3.059000	205.047000	-128.533000	0.134598	3958.764784	
1.100000	141.981000	-3.059000	186.980000	-137.399000	0.142526	4318.971058	
1.133000	141.981000	-3.059000	166.943000	-142.249000	0.145766	4417.144253	
1.167000	141.981000	-3.059000	145.921000	-145.092000	0.149718	4403.480251	
1.200000	141.981000	-3.059000	124.937000	-142.936000	0.148985	4514.699865	
1.233000	141.981000	-3.059000	101.960000	-139.764000	0.163544	4955.883671	
1.267000	141.981000	-3.059000	81.020000	-131.608000	0.158019	4647.603820	
1.300000	141.981000	-3.059000	60.110000	-119.451000	0.170194	5157.403594	
1.333000	141.981000	-3.059000	41.223000	-104.310000	0.169948	5149.954481	
1.367000	141.981000	-3.059000	24.365000	-85.184000	0.178290	5243.831418	
1.400000	141.981000	-3.059000	12.544000	-61.095000	0.188049	5698.443873	
1.433000	141.981000	-3.059000	2.724000	-37.021000	0.182289	5523.917815	
1.467000	141.981000	-3.059000	-0.067000	-8.999000	0.197418	5806.409945	
1.500000	141.981000	-3.059000	0.142000	18.999000	0.196071	5941.546856	
1.533000	141.981000	-3.059000	7.351000	46.946000	0.201355	6101.652803	
1.567000	141.981000	-3.059000	20.544000	72.849000	0.203025	5971.314767	
1.600000	141.981000	-3.059000	39.708000	94.706000	0.204208	6188.135455	
1.633000	141.981000	-3.059000	61.849000	113.542000	0.205824	6237.102117	
1.667000	141.981000	-3.059000	88.960000	128.340000	0.218576	6428.702516	
1.700000	141.981000	-3.059000	118.019000	136.123000	0.213038	6455.699973	
1.733000	141.981000	-3.059000	148.033000	137.899000	0.213400	6466.670769	
1.767000	141.981000	-3.059000	177.995000	132.675000	0.216444	6365.986748	
1.800000	141.981000	-3.059000	205.912000	121.467000	0.214954	6513.756355	
1.833000	141.981000	-3.059000	230.792000	105.281000	0.212358	6435.099007	
1.867000	141.981000	-3.059000	252.620000	82.117000	0.228044	6707.187465	
1.900000	141.981000	-3.059000	267.425000	56.006000	0.216033	6546.451307	
1.933000	141.981000	-3.059000	278.209000	26.925000	0.223408	6769.928915	
1.967000	141.981000	-3.059000	281.977000	-4.104000	0.224112	6591.516691	
2.000000	141.981000	-3.059000	277.739000	-36.073000	0.231088	7002.661247	
2.033000	141.981000	-3.059000	266.515000	-65.990000	0.229352	6950.055324	
2.067000	141.981000	-3.059000	249.306000	-93.863000	0.234302	6891.221981	
2.100000	141.981000	-3.059000	224.136000	-116.675000	0.242533	7349.494329	
2.133000	141.981000	-3.059000	194.010000	-133.451000	0.246396	7466.554547	
2.167000	141.981000	-3.059000	159.936000	-143.197000	0.252232	7418.579614	
2.200000	141.981000	-3.059000	122.937000	-142.921000	0.262760	7962.423649	
2.233000	141.981000	-3.059000	87.005000	-133.652000	0.263123	7973.437872	
2.267000	141.981000	-3.059000	52.140000	-115.392000	0.276149	8122.031625	
2.300000	141.981000	-3.059000	25.365000	-85.191000	0.282591	8563.362072	
2.333000	141.981000	-3.059000	6.649000	-47.050000	0.299316	9070.190681	
2.367000	141.981000	-3.059000	-0.037000	-4.999000	0.300627	8841.960067	
2.400000	141.981000	-3.059000	5.276000	36.962000	0.298456	9044.112947	
2.433000	141.981000	-3.059000	23.567000	75.826000	0.302869	9177.849785	
2.467000	141.981000	-3.059000	53.804000	107.601000	0.310327	9127.266813	
2.500000	141.981000	-3.059000	91.968000	129.317000	0.311572	9441.568715	
2.533000	141.981000	-3.059000	133.034000	138.011000	0.297895	9027.106844	
2.567000	141.981000	-3.059000	175.003000	133.698000	0.300267	8831.385679	
2.600000	141.981000	-3.059000	212.890000	118.415000	0.291447	8831.722861	
2.633000	141.981000	-3.059000	244.695000	92.177000	0.294781	8932.758761	
2.667000	141.981000	-3.059000	267.448000	59.006000	0.288263	8478.319017	
2.700000	141.981000	-3.059000	280.149000	18.910000	0.301694	9142.240953	
2.733000	141.981000	-3.059000	279.835000	-23.088000	0.301964	9150.421488	
2.767000	141.981000	-3.059000	268.545000	-62.005000	0.291585	8576.019782	
2.800000	141.981000	-3.059000	245.284000	-96.833000	0.301218	9127.807697	
2.833000	141.981000	-3.059000	212.076000	-124.586000	0.310537	9410.217307	
