Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	141.981000	-3.059000	110.004000	134.183000	0.000000	0.000000	
0.033000	141.981000	-3.059000	112.004000	134.168000	0.013843	419.496810	
0.066000	141.981000	-3.059000	113.012000	135.160000	0.008472	256.741373	
0.100000	141.981000	-3.059000	114.012000	135.153000	0.006931	203.840753	
0.133000	141.981000	-3.059000	116.019000	136.138000	0.015273	462.809738	
0.166000	141.981000	-3.059000	120.019000	136.108000	0.027874	844.677638	
0.200000	141.981000	-3.059000	122.019000	136.093000	0.014037	412.854078	
0.233000	141.981000	-3.059000	126.026000	137.063000	0.029106	881.993796	
0.266000	141.981000	-3.059000	128.026000	137.048000	0.014102	427.325368	
0.300000	141.981000	-3.059000	132.034000	138.019000	0.028884	849.541571	
0.333000	141.981000	-3.059000	136.034000	137.989000	0.028253	856.139782	
0.366000	141.981000	-3.059000	140.033000	137.959000	0.028325	858.334329	
0.400000	141.981000	-3.059000	146.033000	137.914000	0.042548	1251.415937	
0.433000	141.981000	-3.059000	150.033000	137.884000	0.028332	858.553504	
0.466000	141.981000	-3.059000	156.026000	136.839000	0.042992	1302.783547	
0.500000	141.981000	-3.059000	161.025000	136.802000	0.035272	1037.417060	
0.533000	141.981000	-3.059000	166.018000	135.765000	0.036116	1094.423225	
0.566000	141.981000	-3.059000	172.003000	133.720000	0.044619	1352.090266	
0.600000	141.981000	-3.059000	179.995000	132.660000	0.057029	1677.320825	
0.633000	141.981000	-3.059000	185.980000	130.616000	0.044885	1360.140971	
0.666000	141.981000	-3.059000	191.957000	127.571000	0.047417	1436.869789	
0.700000	141.981000	-3.059000	199.942000	125.511000	0.058133	1709.792427	
0.733000	141.981000	-3.059000	205.912000	121.467000	0.050776	1538.675654	
0.766000	141.981000	-3.059000	213.882000	117.407000	0.063799	1933.317744	
0.800000	141.981000	-3.059000	219.852000	113.363000	0.051420	1512.350991	
0.833000	141.981000	-3.059000	227.815000	108.303000	0.067134	2034.358469	
0.866000	141.981000	-3.059000	234.770000	102.251000	0.065617	1988.399386	
0.900000	141.981000	-3.059000	241.717000	95.199000	0.070587	2076.074637	
0.933000	141.981000	-3.059000	247.657000	87.154000	0.071309	2160.893360	
0.966000	141.981000	-3.059000	253.605000	80.110000	0.066278	2008.423881	
1.000000	141.981000	-3.059000	259.538000	71.065000	0.077775	2287.503499	
1.033000	141.981000	-3.059000	265.478000	63.021000	0.071260	2159.379308	
1.066000	141.981000	-3.059000	270.403000	52.984000	0.079827	2418.996796	
1.100000	141.981000	-3.059000	274.321000	41.954000	0.083628	2459.649193	
1.133000	141.981000	-3.059000	277.239000	30.932000	0.081650	2474.239940	
1.166000	141.981000	-3.059000	280.149000	18.910000	0.088524	2682.555609	
1.200000	141.981000	-3.059000	281.059000	6.903000	0.086175	2534.569426	
1.233000	141.981000	-3.059000	281.970000	-5.104000	0.086114	2609.515016	
1.266000	141.981000	-3.059000	280.873000	-18.096000	0.093237	2825.354024	
1.300000	141.981000	-3.059000	278.776000	-31.081000	0.094208	2770.809126	
1.333000	141.981000	-3.059000	275.679000	-44.058000	0.095499	2893.894577	
1.366000	141.981000	-3.059000	271.582000	-57.028000	0.097035	2940.441972	
1.400000	141.981000	-3.059000	265.485000	-69.983000	0.102001	3000.028009	
1.433000	141.981000	-3.059000	258.396000	-81.930000	0.098879	2996.323992	
1.466000	141.981000	-3.059000	250.314000	-92.870000	0.096727	2931.131784	
1.500000	141.981000	-3.059000	240.225000	-104.795000	0.110667	3254.899747	
1.533000	141.981000	-3.059000	228.150000	-114.705000	0.110627	3352.332655	
1.566000	141.981000	-3.059000	215.091000	-122.608000	0.108443	3286.166240	
1.600000	141.981000	-3.059000	201.032000	-130.503000	0.114969	3381.432754	
1.633000	141.981000	-3.059000	185.987000	-136.391000	0.115108	3488.118108	
1.666000	141.981000	-3.059000	169.943000	-142.272000	0.120571	3653.666738	
1.700000	141.981000	-3.059000	153.929000	-144.152000	0.113740	3345.292082	
1.733000	141.981000	-3.059000	135.922000	-145.018000	0.127136	3852.594913	
1.766000	141.981000	-3.059000	117.937000	-142.884000	0.127637	3867.784977	
1.800000	141.981000	-3.059000	99.967000	-138.749000	0.129978	3822.875729	
1.833000	141.981000	-3.059000	82.013000	-132.615000	0.133237	4037.497959	
1.866000	141.981000	-3.059000	66.073000	-124.496000	0.125150	3792.431180	
1.900000	141.981000	-3.059000	50.155000	-113.377000	0.135515	3985.733529	
1.933000	141.981000	-3.059000	36.268000	-98.273000	0.143431	4346.386793	
1.966000	141.981000	-3.059000	23.387000	-82.176000	0.144873	4390.094527	
2.000000	141.981000	-3.059000	13.515000	-65.102000	0.138403	4070.668412	
2.033000	141.981000	-3.059000	5.657000	-46.043000	0.144476	4378.069996	
2.066000	141.981000	-3.059000	0.813000	-25.006000	0.151208	4582.064487	
2.100000	141.981000	-3.059000	-1.022000	-2.992000	0.154701	4550.031528	
2.133000	141.981000	-3.059000	1.142000	18.992000	0.154839	4692.104680	
2.166000	141.981000	-3.059000	6.298000	39.954000	0.151681	4596.401215	
2.200000	141.981000	-3.059000	15.455000	60.886000	0.160961	4734.154299	
2.233000	141.981000	-3.059000	26.604000	80.804000	0.160576	4865.946776	
2.266000	141.981000	-3.059000	41.730000	97.691000	0.159354	4828.909913	
2.300000	141.981000	-3.059000	59.842000	112.557000	0.165213	4859.200265	
2.333000	141.981000	-3.059000	79.923000	123.407000	0.161516	4894.411869	
2.366000	141.981000	-3.059000	101.990000	132.243000	0.168801	5115.181809	
2.400000	141.981000	-3.059000	126.019000	136.063000	0.173152	5092.702050	
2.433000	141.981000	-3.059000	149.033000	137.892000	0.164224	4976.491270	
2.466000	141.981000	-3.059000	172.003000	133.720000	0.166077	5032.622449	
2.500000	141.981000	-3.059000	194.950000	126.549000	0.171906	5056.045426	
2.533000	141.981000	-3.059000	215.867000	115.392000	0.169741	5143.674633	
2.566000	141.981000	-3.059000	235.762000	101.243000	0.174621	5291.536088	
2.600000	141.981000	-3.059000	251.627000	83.125000	0.172304	5067.761182	
2.633000	141.981000	-3.059000	265.478000	63.021000	0.174847	5298.399849	
2.666000	141.981000	-3.059000	275.313000	40.947000	0.172520	5227.885073	
2.700000	141.981000	-3.059000	281.127000	15.903000	0.183351	5392.684618	
2.733000	141.981000	-3.059000	280.947000	-8.096000	0.171670	5202.128943	
2.766000	141.981000	-3.059000	278.753000	-34.081000	0.186811	5660.948677	
2.800000	141.981000	-3.059000	270.575000	-58.020000	0.180859	5319.396849	
2.833000	141.981000	-3.059000	258.411000	-79.930000	0.179635	5443.469885	
2.866000	141.981000	-3.059000	242.254000	-100.810000	0.189127	5731.130343	
2.900000	141.981000	-3.059000	222.121000	-118.660000	0.191954	5645.712345	
2.933000	141.981000	-3.059000	199.017000	-132.488000	0.191108	5791.140642	
