Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	139.974000	-4.044000	225.822000	109.318000	0.000000	0.000000	
0.033000	139.974000	-4.044000	225.822000	109.318000	0.000000	0.000000	
0.067000	139.974000	-4.044000	227.807000	107.303000	0.019737	580.503362	
0.100000	139.974000	-4.044000	229.792000	105.288000	0.019835	601.075644	
0.133000	139.974000	-4.044000	231.785000	104.273000	0.015384	466.172086	
0.167000	139.974000	-4.044000	233.777000	103.258000	0.015267	449.039976	
0.200000	139.974000	-4.044000	235.747000	99.244000	0.029289	887.553675	
0.233000	139.974000	-4.044000	238.732000	97.221000	0.025201	763.679530	
0.267000	139.974000	-4.044000	241.717000	95.199000	0.024971	734.439361	
0.300000	139.974000	-4.044000	244.687000	91.177000	0.035002	1060.666975	
0.333000	139.974000	-4.044000	247.672000	89.154000	0.024612	745.807845	
0.367000	139.974000	-4.044000	250.642000	85.132000	0.035080	1031.777252	
0.400000	139.974000	-4.044000	253.612000	81.110000	0.035185	1066.201004	
0.433000	139.974000	-4.044000	257.575000	76.080000	0.045002	1363.701982	
0.467000	139.974000	-4.044000	259.538000	71.065000	0.037189	1093.786141	
0.500000	139.974000	-4.044000	263.500000	66.035000	0.044846	1358.960480	
0.533000	139.974000	-4.044000	266.463000	61.013000	0.041000	1242.411416	
0.567000	139.974000	-4.044000	269.410000	53.991000	0.053549	1574.972133	
0.600000	139.974000	-4.044000	271.358000	46.976000	0.051093	1548.265390	
0.633000	139.974000	-4.044000	275.313000	40.947000	0.049464	1498.920684	
0.667000	139.974000	-4.044000	277.253000	32.932000	0.057834	1700.994361	
0.700000	139.974000	-4.044000	279.194000	24.917000	0.058007	1757.788578	
0.733000	139.974000	-4.044000	280.134000	16.910000	0.056697	1718.082884	
0.767000	139.974000	-4.044000	281.074000	8.903000	0.056900	1673.531684	
0.800000	139.974000	-4.044000	282.000000	-1.104000	0.070804	2145.573217	
0.833000	139.974000	-4.044000	281.932000	-10.104000	0.063360	1920.007853	
0.867000	139.974000	-4.044000	280.865000	-19.096000	0.063768	1875.526119	
0.900000	139.974000	-4.044000	279.791000	-29.088000	0.070810	2145.745787	
0.933000	139.974000	-4.044000	276.716000	-39.066000	0.073488	2226.895770	
0.967000	139.974000	-4.044000	274.642000	-49.050000	0.071802	2111.829631	
1.000000	139.974000	-4.044000	270.560000	-60.020000	0.082430	2497.882708	
1.033000	139.974000	-4.044000	265.485000	-69.983000	0.078772	2387.041708	
1.067000	139.974000	-4.044000	260.411000	-79.945000	0.078607	2311.966956	
1.100000	139.974000	-4.044000	252.344000	-88.885000	0.084363	2556.465443	
1.133000	139.974000	-4.044000	245.269000	-98.833000	0.086236	2613.200139	
1.167000	139.974000	-4.044000	236.202000	-107.765000	0.089917	2644.611719	
1.200000	139.974000	-4.044000	227.143000	-115.698000	0.085076	2578.053181	
1.233000	139.974000	-4.044000	215.091000	-122.608000	0.098137	2973.838822	
1.267000	139.974000	-4.044000	204.032000	-130.526000	0.095927	2821.379974	
1.300000	139.974000	-4.044000	190.995000	-135.429000	0.098394	2981.645838	
1.333000	139.974000	-4.044000	177.965000	-139.331000	0.096641	2928.501933	
1.367000	139.974000	-4.044000	163.936000	-143.227000	0.103276	3037.540924	
1.400000	139.974000	-4.044000	147.929000	-144.107000	0.113756	3447.139204	
1.433000	139.974000	-4.044000	132.922000	-144.995000	0.106725	3234.085042	
1.467000	139.974000	-4.044000	117.937000	-142.884000	0.107419	3159.390879	
1.500000	139.974000	-4.044000	101.960000	-139.764000	0.115684	3505.583192	
1.533000	139.974000	-4.044000	86.998000	-134.652000	0.112240	3401.223380	
1.567000	139.974000	-4.044000	72.050000	-127.541000	0.117513	3456.278143	
1.600000	139.974000	-4.044000	57.118000	-118.429000	0.124042	3758.841799	
1.633000	139.974000	-4.044000	43.208000	-106.325000	0.130809	3963.915000	
1.667000	139.974000	-4.044000	31.298000	-94.236000	0.120380	3540.580528	
1.700000	139.974000	-4.044000	21.417000	-78.162000	0.133999	4060.560777	
1.733000	139.974000	-4.044000	11.537000	-62.087000	0.134272	4068.848945	
1.767000	139.974000	-4.044000	5.664000	-45.043000	0.128176	3769.869936	
1.800000	139.974000	-4.044000	0.806000	-26.006000	0.139754	4234.963014	
1.833000	139.974000	-4.044000	-0.044000	-5.999000	0.142557	4319.906098	
1.867000	139.974000	-4.044000	0.097000	13.000000	0.135214	3976.875257	
1.900000	139.974000	-4.044000	4.246000	32.969000	0.144974	4393.161011	
1.933000	139.974000	-4.044000	10.388000	51.924000	0.141473	4287.052009	
1.967000	139.974000	-4.044000	19.522000	69.856000	0.142604	4194.233773	
2.000000	139.974000	-4.044000	31.656000	87.766000	0.152794	4630.125048	
2.033000	139.974000	-4.044000	46.760000	101.654000	0.144980	4393.336186	
2.067000	139.974000	-4.044000	62.864000	115.534000	0.149972	4410.938066	
2.100000	139.974000	-4.044000	82.938000	125.385000	0.157676	4778.048925	
2.133000	139.974000	-4.044000	102.997000	133.235000	0.151959	4604.830954	
2.167000	139.974000	-4.044000	124.026000	137.078000	0.150581	4428.848309	
2.200000	139.974000	-4.044000	146.033000	137.914000	0.155187	4702.634195	
2.233000	139.974000	-4.044000	167.010000	134.757000	0.149718	4536.907507	
2.267000	139.974000	-4.044000	187.972000	129.601000	0.152425	4483.094519	
2.300000	139.974000	-4.044000	208.905000	120.444000	0.160893	4875.539837	
2.333000	139.974000	-4.044000	226.815000	108.310000	0.152319	4615.741568	
2.367000	139.974000	-4.044000	242.702000	93.191000	0.154850	4554.415957	
2.400000	139.974000	-4.044000	257.575000	76.080000	0.159856	4844.113776	
2.433000	139.974000	-4.044000	268.433000	56.998000	0.154479	4681.170613	
2.467000	139.974000	-4.044000	276.268000	34.939000	0.165017	4853.442236	
2.500000	139.974000	-4.044000	281.104000	12.903000	0.159075	4820.454908	
2.533000	139.974000	-4.044000	281.932000	-10.104000	0.162171	4914.282885	
2.567000	139.974000	-4.044000	278.761000	-33.081000	0.163582	4811.239142	
2.600000	139.974000	-4.044000	272.597000	-55.035000	0.160812	4873.081674	
2.633000	139.974000	-4.044000	261.433000	-76.953000	0.173566	5259.584200	
2.667000	139.974000	-4.044000	246.284000	-96.840000	0.177006	5206.053642	
2.700000	139.974000	-4.044000	229.165000	-112.713000	0.165897	5027.170522	
2.733000	139.974000	-4.044000	209.061000	-126.563000	0.173828	5267.507042	
2.767000	139.974000	-4.044000	184.980000	-137.384000	0.187922	5527.122233	
2.800000	139.974000	-4.044000	159.936000	-143.197000	0.183040	5546.653351	
2.833000	139.974000	-4.044000	132.922000	-144.995000	0.192471	5832.467587	
2.867000	139.974000	-4.044000	105.952000	-140.794000	0.193849	5701.453052	
