Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	139.019000	1.963000	154.070000	142.854000	0.000000	0.000000	
0.033000	139.019000	1.963000	154.070000	142.854000	0.000000	0.000000	
0.066000	139.019000	1.963000	156.070000	142.839000	0.014026	425.029422	
0.100000	139.019000	1.963000	158.070000	142.824000	0.013981	411.220138	
0.133000	139.019000	1.963000	158.070000	142.824000	0.000000	0.000000	
0.166000	139.019000	1.963000	160.063000	141.809000	0.014928	452.365567	
0.200000	139.019000	1.963000	163.063000	141.787000	0.020934	615.716980	
0.233000	139.019000	1.963000	166.055000	140.765000	0.022079	669.054457	
0.266000	139.019000	1.963000	169.055000	140.742000	0.020771	629.413706	
0.300000	139.019000	1.963000	172.047000	139.720000	0.022171	652.082308	
0.333000	139.019000	1.963000	176.032000	137.690000	0.030915	936.804968	
0.366000	139.019000	1.963000	180.032000	137.660000	0.027282	826.721169	
0.400000	139.019000	1.963000	184.017000	135.631000	0.031213	918.043206	
0.433000	139.019000	1.963000	189.010000	134.593000	0.035730	1082.725177	
0.466000	139.019000	1.963000	193.995000	132.556000	0.038000	1151.527891	
0.500000	139.019000	1.963000	197.972000	129.526000	0.034456	1013.419813	
0.533000	139.019000	1.963000	202.957000	127.489000	0.038198	1157.508288	
0.566000	139.019000	1.963000	208.942000	125.444000	0.044137	1337.487471	
0.600000	139.019000	1.963000	213.912000	121.407000	0.044801	1317.670616	
0.633000	139.019000	1.963000	219.882000	117.362000	0.051167	1550.505185	
0.666000	139.019000	1.963000	225.852000	113.318000	0.051080	1547.886484	
0.700000	139.019000	1.963000	230.822000	109.281000	0.045345	1333.676151	
0.733000	139.019000	1.963000	236.777000	103.236000	0.060102	1821.260821	
0.766000	139.019000	1.963000	241.740000	98.199000	0.050242	1522.490199	
0.800000	139.019000	1.963000	247.702000	93.154000	0.054709	1609.096636	
0.833000	139.019000	1.963000	253.650000	86.110000	0.064879	1966.022060	
0.866000	139.019000	1.963000	258.597000	79.072000	0.060486	1832.895488	
0.900000	139.019000	1.963000	263.537000	71.035000	0.066285	1949.564780	
0.933000	139.019000	1.963000	267.470000	62.006000	0.069195	2096.812320	
0.966000	139.019000	1.963000	271.410000	53.976000	0.062913	1906.448606	
1.000000	139.019000	1.963000	276.336000	43.939000	0.077682	2284.778205	
1.033000	139.019000	1.963000	278.261000	33.924000	0.071039	2152.684147	
1.066000	139.019000	1.963000	281.186000	23.902000	0.072517	2197.471819	
1.100000	139.019000	1.963000	282.104000	12.895000	0.076857	2260.492241	
1.133000	139.019000	1.963000	283.022000	1.888000	0.076775	2326.509671	
1.166000	139.019000	1.963000	282.932000	-10.111000	0.083181	2520.638387	
1.200000	139.019000	1.963000	281.850000	-21.103000	0.076407	2247.275174	
1.233000	139.019000	1.963000	277.761000	-33.073000	0.087246	2643.808139	
1.266000	139.019000	1.963000	274.664000	-46.050000	0.092844	2813.454780	
1.300000	139.019000	1.963000	269.582000	-57.013000	0.084072	2472.712766	
1.333000	139.019000	1.963000	263.485000	-69.968000	0.099752	3022.801805	
1.366000	139.019000	1.963000	256.403000	-80.915000	0.090746	2749.869366	
1.400000	139.019000	1.963000	247.321000	-91.848000	0.099054	2913.347660	
1.433000	139.019000	1.963000	237.240000	-102.773000	0.103664	3141.345923	
1.466000	139.019000	1.963000	226.173000	-111.690000	0.099115	3003.486561	
1.500000	139.019000	1.963000	214.106000	-120.601000	0.104536	3074.574383	
1.533000	139.019000	1.963000	201.054000	-127.503000	0.102821	3115.778962	
1.566000	139.019000	1.963000	187.010000	-133.399000	0.106125	3215.923327	
1.600000	139.019000	1.963000	170.965000	-139.279000	0.118276	3478.691320	
1.633000	139.019000	1.963000	154.951000	-141.160000	0.111576	3381.093479	
1.666000	139.019000	1.963000	137.936000	-143.033000	0.118329	3585.741473	
1.700000	139.019000	1.963000	120.952000	-140.906000	0.118322	3480.052017	
1.733000	139.019000	1.963000	103.975000	-137.779000	0.119918	3633.893537	
1.766000	139.019000	1.963000	87.020000	-131.653000	0.125424	3800.726011	
1.800000	139.019000	1.963000	70.073000	-124.526000	0.127921	3762.381279	
1.833000	139.019000	1.963000	55.163000	-112.414000	0.133578	4047.825826	
1.866000	139.019000	1.963000	40.253000	-100.303000	0.135357	4101.736258	
1.900000	139.019000	1.963000	27.365000	-85.206000	0.139941	4115.917300	
1.933000	139.019000	1.963000	15.485000	-69.117000	0.140739	4264.831588	
1.966000	139.019000	1.963000	6.619000	-51.050000	0.141275	4281.046064	
