Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	140.011000	0.955000	97.012000	135.280000	0.000000	0.000000	
0.034000	140.011000	0.955000	99.012000	135.265000	0.013532	397.999233	
0.067000	140.011000	0.955000	100.012000	135.257000	0.006809	206.321468	
0.100000	140.011000	0.955000	102.027000	137.242000	0.017655	535.009468	
0.134000	140.011000	0.955000	103.027000	137.235000	0.006808	200.248303	
0.167000	140.011000	0.955000	106.027000	137.213000	0.020577	623.556166	
0.200000	140.011000	0.955000	109.027000	137.190000	0.020796	630.178393	
0.234000	140.011000	0.955000	111.042000	139.175000	0.017031	500.907438	
0.267000	140.011000	0.955000	115.042000	139.145000	0.027838	843.589879	
0.300000	140.011000	0.955000	119.041000	139.116000	0.028128	852.350319	
0.334000	140.011000	0.955000	123.056000	141.086000	0.030221	888.857431	
0.367000	140.011000	0.955000	127.056000	141.056000	0.028202	854.600983	
0.400000	140.011000	0.955000	132.056000	141.018000	0.035472	1074.905382	
0.434000	140.011000	0.955000	137.056000	140.981000	0.035635	1048.083130	
0.467000	140.011000	0.955000	143.063000	141.936000	0.042745	1295.303580	
0.500000	140.011000	0.955000	149.063000	141.892000	0.042494	1287.704693	
0.534000	140.011000	0.955000	155.055000	140.847000	0.042989	1264.388578	
0.567000	140.011000	0.955000	161.055000	140.802000	0.042230	1279.688628	
0.600000	140.011000	0.955000	168.040000	138.750000	0.051315	1554.998714	
0.634000	140.011000	0.955000	175.025000	136.698000	0.051768	1522.575527	
0.667000	140.011000	0.955000	183.010000	134.638000	0.058757	1780.526964	
0.700000	140.011000	0.955000	189.995000	132.586000	0.051711	1567.013132	
0.734000	140.011000	0.955000	196.972000	129.534000	0.054111	1591.508870	
0.767000	140.011000	0.955000	204.950000	126.474000	0.060421	1830.947697	
0.800000	140.011000	0.955000	212.919000	122.415000	0.063171	1914.277496	
0.834000	140.011000	0.955000	220.874000	116.355000	0.070595	2076.332698	
0.867000	140.011000	0.955000	226.837000	111.310000	0.055424	1679.524589	
0.900000	140.011000	0.955000	234.785000	104.251000	0.075767	2295.959617	
0.934000	140.011000	0.955000	242.740000	98.191000	0.070462	2072.399249	
0.967000	140.011000	0.955000	248.680000	90.147000	0.070659	2141.174945	
1.000000	140.011000	0.955000	255.620000	82.095000	0.075311	2282.152023	
1.034000	140.011000	0.955000	261.545000	72.050000	0.082663	2431.266302	
1.067000	140.011000	0.955000	266.478000	63.013000	0.073118	2215.707648	
1.100000	140.011000	0.955000	271.395000	51.976000	0.085774	2599.213044	
1.134000	140.011000	0.955000	275.321000	41.947000	0.076250	2242.651022	
1.167000	140.011000	0.955000	278.231000	29.925000	0.087557	2653.247361	
1.200000	140.011000	0.955000	280.134000	16.910000	0.093227	2825.054030	
1.234000	140.011000	0.955000	281.037000	3.903000	0.092475	2719.854473	
1.267000	140.011000	0.955000	280.947000	-8.096000	0.085033	2576.771865	
1.300000	140.011000	0.955000	279.843000	-22.088000	0.099190	3005.763597	
1.334000	140.011000	0.955000	275.739000	-36.058000	0.102904	3026.580038	
1.367000	140.011000	0.955000	271.649000	-48.028000	0.090003	2727.352501	
1.400000	140.011000	0.955000	266.545000	-61.990000	0.105381	3193.351504	
1.434000	140.011000	0.955000	259.455000	-73.938000	0.098436	2895.182100	
1.467000	140.011000	0.955000	251.359000	-86.878000	0.107838	3267.810653	
1.500000	140.011000	0.955000	241.277000	-97.803000	0.104977	3181.110942	
1.534000	140.011000	0.955000	229.195000	-108.713000	0.115187	3387.854807	
1.567000	140.011000	0.955000	216.128000	-117.616000	0.112052	3395.500935	
1.600000	140.011000	0.955000	202.069000	-125.511000	0.114510	3470.006495	
1.634000	140.011000	0.955000	186.010000	-133.391000	0.126306	3714.884846	
1.667000	140.011000	0.955000	169.980000	-137.272000	0.116376	3526.531375	
1.700000	140.011000	0.955000	152.958000	-140.145000	0.122004	3697.096294	
1.734000	140.011000	0.955000	134.951000	-141.010000	0.127129	3739.085334	
1.767000	140.011000	0.955000	116.967000	-138.876000	0.127703	3869.799126	
1.800000	140.011000	0.955000	97.997000	-134.735000	0.136939	4149.674248	
1.834000	140.011000	0.955000	82.042000	-128.615000	0.120416	3541.634118	
1.867000	140.011000	0.955000	64.118000	-118.481000	0.145377	4405.376439	
1.900000	140.011000	0.955000	48.200000	-107.362000	0.137044	4152.851397	
1.934000	140.011000	0.955000	34.305000	-93.258000	0.139716	4109.295128	
1.967000	140.011000	0.955000	21.425000	-77.162000	0.145480	4408.493298	
2.000000	140.011000	0.955000	11.567000	-58.087000	0.151626	4594.712920	
2.034000	140.011000	0.955000	3.716000	-38.028000	0.152286	4478.989822	
2.067000	140.011000	0.955000	-0.126000	-16.999000	0.151158	4580.554422	
2.100000	140.011000	0.955000	-0.962000	5.007000	0.156159	4732.076133	
2.134000	140.011000	0.955000	0.201000	26.999000	0.155435	4571.625838	
2.167000	140.011000	0.955000	6.365000	48.954000	0.160633	4867.657505	
2.200000	140.011000	0.955000	16.514000	68.879000	0.158044	4789.214988	
2.234000	140.011000	0.955000	28.656000	87.789000	0.159451	4689.740298	
2.267000	140.011000	0.955000	43.782000	104.676000	0.160552	4865.199650	
2.300000	140.011000	0.955000	62.886000	118.534000	0.167405	5072.888004	
2.334000	140.011000	0.955000	83.975000	130.377000	0.171938	5057.002877	
2.367000	140.011000	0.955000	106.027000	137.213000	0.164180	4975.162640	
2.400000	140.011000	0.955000	129.056000	141.041000	0.166379	5041.800580	
2.434000	140.011000	0.955000	152.055000	140.869000	0.163913	4820.967555	
2.467000	140.011000	0.955000	176.032000	137.690000	0.171715	5203.471479	
2.500000	140.011000	0.955000	197.965000	128.526000	0.168830	5116.058820	
2.534000	140.011000	0.955000	218.889000	118.370000	0.165126	4856.634358	
2.567000	140.011000	0.955000	236.777000	103.236000	0.166158	5035.102710	
2.600000	140.011000	0.955000	252.650000	86.117000	0.165729	5022.089977	
2.634000	140.011000	0.955000	264.493000	65.028000	0.172017	5059.334416	
2.667000	140.011000	0.955000	274.321000	41.954000	0.179079	5426.651430	
2.700000	140.011000	0.955000	280.149000	18.910000	0.168843	5116.448834	
2.734000	140.011000	0.955000	280.970000	-5.096000	0.170330	5009.720275	
