Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	134.019000	2.000000	-6.052000	-6.955000	0.000000	0.000000	
0.033000	134.019000	2.000000	-6.044000	-5.955000	0.007110	215.456223	
0.066000	134.019000	2.000000	-6.029000	-3.955000	0.014239	431.496411	
0.100000	134.019000	2.000000	-6.022000	-2.955000	0.007128	209.641053	
0.133000	134.019000	2.000000	-4.999000	0.037000	0.021248	643.885018	
0.166000	134.019000	2.000000	-4.984000	2.037000	0.014386	435.930804	
0.200000	134.019000	2.000000	-4.955000	6.037000	0.028774	846.301507	
0.233000	134.019000	2.000000	-4.940000	8.037000	0.014377	435.658634	
0.266000	134.019000	2.000000	-5.910000	12.044000	0.028239	855.733228	
0.300000	134.019000	2.000000	-4.880000	16.037000	0.029061	854.727515	
0.333000	134.019000	2.000000	-3.843000	21.029000	0.036446	1104.410227	
0.366000	134.019000	2.000000	-2.805000	26.022000	0.036635	1110.142227	
0.400000	134.019000	2.000000	-1.768000	31.014000	0.036710	1079.706012	
0.433000	134.019000	2.000000	-0.731000	36.006000	0.036695	1111.960212	
0.466000	134.019000	2.000000	0.313000	41.999000	0.043481	1317.594227	
0.500000	134.019000	2.000000	2.358000	47.984000	0.045333	1333.333204	
0.533000	134.019000	2.000000	5.403000	53.961000	0.047935	1452.570861	
0.566000	134.019000	2.000000	7.455000	60.946000	0.051916	1573.202381	
0.600000	134.019000	2.000000	11.500000	66.916000	0.051371	1510.899376	
0.633000	134.019000	2.000000	15.552000	73.886000	0.058169	1762.691885	
0.666000	134.019000	2.000000	19.604000	80.856000	0.058042	1758.846136	
0.700000	134.019000	2.000000	24.649000	86.818000	0.056183	1652.455744	
0.733000	134.019000	2.000000	29.701000	93.781000	0.061922	1876.416784	
0.766000	134.019000	2.000000	35.753000	100.736000	0.066231	2006.995803	
0.800000	134.019000	2.000000	42.805000	107.684000	0.070972	2087.417531	
0.833000	134.019000	2.000000	49.849000	113.631000	0.065983	1999.476397	
0.866000	134.019000	2.000000	58.894000	119.564000	0.077444	2346.798561	
0.900000	134.019000	2.000000	67.931000	124.497000	0.073862	2172.399362	
0.933000	134.019000	2.000000	77.968000	129.422000	0.080341	2434.582064	
0.966000	134.019000	2.000000	87.998000	133.347000	0.077399	2345.439202	
1.000000	134.019000	2.000000	99.027000	137.265000	0.083868	2466.711186	
1.033000	134.019000	2.000000	110.042000	139.183000	0.080109	2427.557008	
1.066000	134.019000	2.000000	122.056000	141.093000	0.087237	2643.552298	
1.100000	134.019000	2.000000	135.063000	141.996000	0.093253	2742.743702	
1.133000	134.019000	2.000000	148.056000	140.899000	0.093260	2826.057025	
1.166000	134.019000	2.000000	161.055000	140.802000	0.091655	2777.431658	
1.200000	134.019000	2.000000	173.025000	136.713000	0.089469	2631.438689	
1.233000	134.019000	2.000000	185.995000	132.616000	0.096879	2935.733258	
1.266000	134.019000	2.000000	198.957000	127.519000	0.098715	2991.372726	
1.300000	134.019000	2.000000	210.905000	120.429000	0.098388	2893.768052	
1.333000	134.019000	2.000000	222.845000	112.340000	0.101971	3090.032504	
1.366000	134.019000	2.000000	232.770000	102.266000	0.099991	3030.028845	
1.400000	134.019000	2.000000	243.695000	92.184000	0.104833	3083.325549	
1.433000	134.019000	2.000000	252.605000	80.117000	0.105685	3202.562276	
1.466000	134.019000	2.000000	260.508000	67.058000	0.107441	3255.797686	
1.500000	134.019000	2.000000	267.396000	52.006000	0.116349	3422.029772	
1.533000	134.019000	2.000000	272.283000	36.969000	0.110982	3363.104102	
1.566000	134.019000	2.000000	276.171000	21.940000	0.108357	3283.544134	
1.600000	134.019000	2.000000	277.045000	4.933000	0.118859	3495.858608	
1.633000	134.019000	2.000000	276.918000	-12.066000	0.118621	3594.574927	
1.666000	134.019000	2.000000	273.791000	-29.043000	0.120433	3649.482550	
1.700000	134.019000	2.000000	269.664000	-46.013000	0.121649	3577.909174	
1.733000	134.019000	2.000000	262.545000	-61.960000	0.121561	3683.663936	
1.766000	134.019000	2.000000	253.426000	-77.893000	0.127913	3876.140371	
