Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	134.011000	1.000000	1.657000	-46.013000	0.000000	0.000000	
0.034000	134.011000	1.000000	1.672000	-44.013000	0.013447	395.497278	
0.067000	134.011000	1.000000	1.687000	-42.013000	0.013574	411.337322	
0.100000	134.011000	1.000000	-0.291000	-38.998000	0.024828	752.354946	
0.134000	134.011000	1.000000	-0.268000	-35.998000	0.020597	605.799820	
0.167000	134.011000	1.000000	-2.238000	-31.984000	0.031343	949.788385	
0.200000	134.011000	1.000000	-2.208000	-27.984000	0.027868	844.487665	
0.234000	134.011000	1.000000	-4.164000	-21.969000	0.044924	1321.280435	
0.267000	134.011000	1.000000	-4.119000	-15.969000	0.042489	1287.557359	
0.300000	134.011000	1.000000	-4.074000	-9.969000	0.042965	1301.983714	
0.334000	134.011000	1.000000	-6.029000	-3.955000	0.043902	1291.239100	
0.367000	134.011000	1.000000	-5.984000	2.045000	0.042832	1297.951723	
0.400000	134.011000	1.000000	-5.925000	10.044000	0.057075	1729.556688	
0.434000	134.011000	1.000000	-3.865000	18.029000	0.058347	1716.100075	
0.467000	134.011000	1.000000	-3.805000	26.029000	0.056766	1720.195300	
0.500000	134.011000	1.000000	-1.738000	35.014000	0.065857	1995.669224	
0.534000	134.011000	1.000000	1.328000	43.991000	0.067828	1994.944151	
0.567000	134.011000	1.000000	4.395000	52.969000	0.067983	2060.081807	
0.600000	134.011000	1.000000	8.470000	62.939000	0.077013	2333.739376	
0.634000	134.011000	1.000000	13.544000	72.901000	0.079767	2346.083744	
0.667000	134.011000	1.000000	19.611000	81.856000	0.077162	2338.248560	
0.700000	134.011000	1.000000	27.686000	91.796000	0.091518	2773.258790	
0.734000	134.011000	1.000000	35.753000	100.736000	0.086081	2531.805623	
0.767000	134.011000	1.000000	45.812000	108.661000	0.091577	2775.061889	
0.800000	134.011000	1.000000	55.872000	116.586000	0.091903	2784.940679	
0.834000	134.011000	1.000000	66.931000	124.504000	0.096892	2849.763116	
0.867000	134.011000	1.000000	79.975000	130.407000	0.102004	3091.029902	
0.900000	134.011000	1.000000	93.012000	135.310000	0.099285	3008.640845	
0.934000	134.011000	1.000000	108.042000	139.198000	0.110527	3250.787457	
0.967000	134.011000	1.000000	122.056000	141.093000	0.100616	3048.956584	
1.000000	134.011000	1.000000	138.071000	142.974000	0.113719	3446.027790	
1.034000	134.011000	1.000000	154.055000	140.854000	0.113763	3345.956033	
1.067000	134.011000	1.000000	170.033000	137.735000	0.115240	3492.111131	
1.100000	134.011000	1.000000	185.995000	132.616000	0.118569	3593.001673	
1.134000	134.011000	1.000000	201.950000	126.496000	0.120028	3530.246829	
1.167000	134.011000	1.000000	215.875000	116.392000	0.120847	3662.017896	
1.200000	134.011000	1.000000	230.792000	105.281000	0.131078	3972.070271	
1.234000	134.011000	1.000000	243.695000	92.184000	0.129126	3797.818526	
1.267000	134.011000	1.000000	254.582000	77.102000	0.130526	3955.332547	
1.300000	134.011000	1.000000	263.463000	61.036000	0.128785	3902.570789	
1.334000	134.011000	1.000000	270.328000	42.984000	0.135477	3984.621671	
1.367000	134.011000	1.000000	275.186000	23.947000	0.137635	4170.766186	
1.400000	134.011000	1.000000	277.030000	2.933000	0.147619	4473.299357	
1.434000	134.011000	1.000000	275.880000	-17.059000	0.140127	4121.394762	
1.467000	134.011000	1.000000	271.724000	-38.028000	0.149547	4531.729866	
1.500000	134.011000	1.000000	264.575000	-57.975000	0.148102	4487.947797	
