Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	135.011000	0.993000	-6.999000	0.052000	0.000000	0.000000	
0.033000	135.011000	0.993000	-6.977000	3.052000	0.021126	640.194123	
0.066000	135.011000	0.993000	-6.962000	5.052000	0.014082	426.725703	
0.100000	135.011000	0.993000	-6.932000	9.052000	0.028133	827.448969	
0.133000	135.011000	0.993000	-5.910000	12.044000	0.021544	652.855763	
0.166000	135.011000	0.993000	-5.872000	17.044000	0.035183	1066.139473	
0.200000	135.011000	0.993000	-4.843000	21.037000	0.028909	850.271588	
0.233000	135.011000	0.993000	-4.805000	26.037000	0.034890	1057.273373	
0.266000	135.011000	0.993000	-2.761000	32.021000	0.044275	1341.676829	
0.300000	135.011000	0.993000	-0.716000	38.006000	0.044712	1315.044212	
0.333000	135.011000	0.993000	0.328000	43.999000	0.042851	1298.516811	
0.366000	135.011000	0.993000	3.381000	50.976000	0.053826	1631.088914	
0.400000	135.011000	0.993000	5.433000	57.961000	0.051302	1508.882351	
0.433000	135.011000	0.993000	9.492000	65.931000	0.063228	1916.012404	
0.466000	135.011000	0.993000	14.544000	72.893000	0.060660	1838.178360	
0.500000	135.011000	0.993000	18.596000	79.863000	0.057363	1687.137185	
0.533000	135.011000	0.993000	24.656000	87.818000	0.071169	2156.633883	
0.566000	135.011000	0.993000	30.716000	95.773000	0.071011	2151.855379	
0.600000	135.011000	0.993000	38.775000	103.714000	0.080343	2363.034039	
0.633000	135.011000	0.993000	46.827000	110.654000	0.075548	2289.327651	
0.666000	135.011000	0.993000	55.879000	117.586000	0.080978	2453.872425	
0.700000	135.011000	0.993000	65.924000	123.511000	0.082842	2436.540096	
0.733000	135.011000	0.993000	75.968000	129.437000	0.082573	2502.213398	
0.766000	135.011000	0.993000	88.005000	134.347000	0.091982	2787.334157	
0.800000	135.011000	0.993000	101.035000	138.250000	0.096234	2830.404498	
0.833000	135.011000	0.993000	114.064000	142.153000	0.095341	2889.123297	
0.866000	135.011000	0.993000	128.071000	143.048000	0.098501	2984.889537	
0.900000	135.011000	0.993000	143.071000	142.936000	0.105538	3104.057343	
0.933000	135.011000	0.993000	157.063000	141.832000	0.098592	2987.650356	
0.966000	135.011000	0.993000	173.032000	137.713000	0.115925	3512.891238	
1.000000	135.011000	0.993000	187.002000	133.608000	0.102389	3011.448079	
1.033000	135.011000	0.993000	200.950000	126.504000	0.110103	3336.454565	
1.066000	135.011000	0.993000	215.890000	118.392000	0.119521	3621.853831	
1.100000	135.011000	0.993000	228.815000	108.295000	0.115126	3386.062313	
1.133000	135.011000	0.993000	241.717000	95.199000	0.129155	3913.773282	
1.166000	135.011000	0.993000	252.620000	82.117000	0.119430	3619.090158	
1.200000	135.011000	0.993000	261.500000	66.050000	0.128787	3787.845693	
1.233000	135.011000	0.993000	269.381000	49.991000	0.125379	3799.375733	
1.266000	135.011000	0.993000	275.246000	31.947000	0.132420	4012.721878	
1.300000	135.011000	0.993000	278.104000	12.925000	0.134052	3942.710259	
1.333000	135.011000	0.993000	278.962000	-6.081000	0.132296	4008.972226	
1.366000	135.011000	0.993000	275.813000	-26.058000	0.140706	4263.814602	
1.400000	135.011000	0.993000	270.664000	-46.021000	0.143813	4229.783634	
1.433000	135.011000	0.993000	262.523000	-64.960000	0.143715	4355.013984	
