Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	136.019000	1.985000	0.201000	26.999000	0.000000	0.000000	
0.033000	136.019000	1.985000	2.224000	29.984000	0.024159	732.089927	
0.066000	136.019000	1.985000	2.246000	32.984000	0.021418	649.041904	
0.100000	136.019000	1.985000	2.269000	35.984000	0.021217	624.018241	
0.133000	136.019000	1.985000	3.291000	38.977000	0.022882	693.388488	
0.166000	136.019000	1.985000	4.321000	42.969000	0.029889	905.740979	
0.200000	136.019000	1.985000	6.351000	46.954000	0.032125	944.851462	
0.233000	136.019000	1.985000	7.380000	50.946000	0.029856	904.721729	
0.266000	136.019000	1.985000	9.418000	55.931000	0.039133	1185.842640	
0.300000	136.019000	1.985000	10.447000	59.924000	0.029483	867.157984	
0.333000	136.019000	1.985000	13.477000	63.901000	0.035555	1077.436226	
0.366000	136.019000	1.985000	16.522000	69.879000	0.048833	1479.781938	
0.400000	136.019000	1.985000	18.552000	73.864000	0.032447	954.325859	
0.433000	136.019000	1.985000	22.596000	79.834000	0.052383	1587.373916	
0.466000	136.019000	1.985000	26.634000	84.804000	0.046538	1410.239361	
0.500000	136.019000	1.985000	30.671000	89.774000	0.046682	1373.000416	
0.533000	136.019000	1.985000	34.715000	95.744000	0.052005	1575.907600	
0.566000	136.019000	1.985000	39.745000	99.706000	0.046119	1397.556220	
0.600000	136.019000	1.985000	44.790000	105.669000	0.056355	1657.491949	
0.633000	136.019000	1.985000	50.819000	109.624000	0.052027	1576.570419	
0.666000	136.019000	1.985000	56.864000	115.579000	0.060967	1847.476015	
0.700000	136.019000	1.985000	63.894000	119.527000	0.058224	1712.469487	
0.733000	136.019000	1.985000	70.923000	123.474000	0.058477	1772.040043	
0.766000	136.019000	1.985000	78.953000	127.414000	0.064913	1967.071885	
0.800000	136.019000	1.985000	86.983000	131.355000	0.064671	1902.096841	
0.833000	136.019000	1.985000	97.012000	135.280000	0.077617	2352.040673	
0.866000	136.019000	1.985000	105.027000	137.220000	0.059406	1800.196376	
0.900000	136.019000	1.985000	115.042000	139.145000	0.073519	2162.326314	
0.933000	136.019000	1.985000	125.056000	141.071000	0.073103	2215.245944	
0.966000	136.019000	1.985000	135.056000	140.996000	0.071732	2173.688097	
1.000000	136.019000	1.985000	146.056000	140.914000	0.079048	2324.930382	
1.033000	136.019000	1.985000	157.055000	140.832000	0.078241	2370.944427	
1.066000	136.019000	1.985000	168.040000	138.750000	0.079627	2412.951244	
1.100000	136.019000	1.985000	179.025000	136.668000	0.079091	2326.194767	
1.133000	136.019000	1.985000	190.995000	132.578000	0.089375	2708.320122	
1.166000	136.019000	1.985000	200.965000	128.504000	0.075801	2296.990467	
1.200000	136.019000	1.985000	212.919000	122.415000	0.094026	2765.464399	
1.233000	136.019000	1.985000	222.859000	114.340000	0.089721	2718.814097	
1.266000	136.019000	1.985000	232.799000	106.266000	0.090107	2730.516769	
1.300000	136.019000	1.985000	242.732000	97.191000	0.094216	2771.071107	
1.333000	136.019000	1.985000	250.657000	87.132000	0.089629	2716.021345	
1.366000	136.019000	1.985000	258.575000	76.073000	0.095104	2881.932118	
1.400000	136.019000	1.985000	265.485000	64.021000	0.096895	2849.861660	
1.433000	136.019000	1.985000	271.381000	49.976000	0.106132	3216.113683	
1.466000	136.019000	1.985000	276.291000	37.939000	0.089798	2721.136407	
1.500000	136.019000	1.985000	279.179000	22.917000	0.105729	3109.684737	
1.533000	136.019000	1.985000	281.067000	7.903000	0.104408	3163.865859	
1.566000	136.019000	1.985000	280.955000	-7.096000	0.103351	3131.851975	
1.600000	136.019000	1.985000	278.836000	-23.081000	0.111168	3269.655965	
1.633000	136.019000	1.985000	275.731000	-37.058000	0.098760	2992.729232	
1.666000	136.019000	1.985000	269.612000	-53.013000	0.118036	3576.835727	
1.700000	136.019000	1.985000	263.508000	-66.968000	0.105257	3095.800639	
1.733000	136.019000	1.985000	253.396000	-81.893000	0.124665	3777.732780	
1.766000	136.019000	1.985000	243.299000	-94.818000	0.113646	3443.831517	
1.800000	136.019000	1.985000	231.210000	-106.728000	0.117510	3456.190934	
1.833000	136.019000	1.985000	217.128000	-117.623000	0.123287	3735.975783	
1.866000	136.019000	1.985000	200.062000	-126.496000	0.133475	4044.706049	
1.900000	136.019000	1.985000	184.010000	-133.376000	0.121703	3579.492553	
1.933000	136.019000	1.985000	164.980000	-137.234000	0.135615	4109.536741	
1.966000	136.019000	1.985000	144.951000	-141.085000	0.142750	4325.744964	
2.000000	136.019000	1.985000	124.959000	-139.936000	0.140124	4121.280753	
2.033000	136.019000	1.985000	105.982000	-136.794000	0.135376	4102.314857	
2.066000	136.019000	1.985000	86.027000	-130.645000	0.147310	4463.947860	
2.100000	136.019000	1.985000	67.103000	-120.504000	0.152028	4471.415758	
2.133000	136.019000	1.985000	49.193000	-108.370000	0.154145	4671.046288	
2.166000	136.019000	1.985000	34.305000	-93.258000	0.151608	4594.194366	
2.200000	136.019000	1.985000	20.440000	-75.154000	0.164036	4824.574595	
2.233000	136.019000	1.985000	9.589000	-55.073000	0.164584	4987.398377	
2.266000	136.019000	1.985000	1.754000	-33.014000	0.168939	5119.360068	
2.300000	136.019000	1.985000	-2.067000	-8.984000	0.175727	5168.440426	
2.333000	136.019000	1.985000	-0.880000	16.007000	0.181339	5495.135742	
2.366000	136.019000	1.985000	3.291000	38.977000	0.169738	5143.570213	
2.400000	136.019000	1.985000	12.470000	62.909000	0.186318	5479.929022	
2.433000	136.019000	1.985000	24.626000	83.819000	0.175474	5317.397619	
