Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	140.011000	0.955000	14.492000	65.894000	0.000000	0.000000	
0.034000	140.011000	0.955000	14.492000	65.894000	0.000000	0.000000	
0.067000	140.011000	0.955000	14.500000	66.894000	0.006291	190.621539	
0.100000	140.011000	0.955000	14.507000	67.894000	0.006247	189.293694	
0.134000	140.011000	0.955000	16.514000	68.879000	0.012868	378.470803	
0.167000	140.011000	0.955000	16.522000	69.879000	0.006223	188.577643	
0.200000	140.011000	0.955000	17.529000	70.871000	0.009622	291.575440	
0.234000	140.011000	0.955000	18.544000	72.864000	0.015827	465.510150	
0.267000	140.011000	0.955000	19.552000	73.856000	0.009710	294.237281	
0.300000	140.011000	0.955000	20.567000	75.849000	0.015822	479.467968	
0.334000	140.011000	0.955000	22.589000	78.834000	0.025575	752.200416	
0.367000	140.011000	0.955000	24.611000	81.819000	0.025588	775.381418	
0.400000	140.011000	0.955000	26.626000	83.804000	0.019812	600.356707	
0.434000	140.011000	0.955000	28.641000	85.789000	0.019941	586.493595	
0.467000	140.011000	0.955000	30.671000	89.774000	0.031241	946.692920	
0.500000	140.011000	0.955000	32.686000	91.759000	0.019998	605.994298	
0.534000	140.011000	0.955000	35.715000	95.736000	0.035433	1042.158161	
0.567000	140.011000	0.955000	38.745000	99.714000	0.035226	1067.468311	
0.600000	140.011000	0.955000	42.760000	101.684000	0.030098	912.072767	
0.634000	140.011000	0.955000	45.790000	105.661000	0.035093	1032.159556	
0.667000	140.011000	0.955000	49.820000	109.631000	0.040026	1212.915165	
0.700000	140.011000	0.955000	54.834000	111.594000	0.036619	1109.681346	
0.734000	140.011000	0.955000	58.864000	115.564000	0.039996	1176.360128	
0.767000	140.011000	0.955000	62.894000	119.534000	0.039481	1196.394286	
0.800000	140.011000	0.955000	68.909000	121.489000	0.043662	1323.104259	
0.834000	140.011000	0.955000	74.938000	125.444000	0.051295	1508.678649	
0.867000	140.011000	0.955000	79.960000	128.407000	0.041343	1252.832794	
0.900000	140.011000	0.955000	86.983000	131.355000	0.054084	1638.899745	
0.934000	140.011000	0.955000	92.997000	133.310000	0.044922	1321.223258	
0.967000	140.011000	0.955000	100.012000	135.257000	0.051846	1571.098149	
1.000000	140.011000	0.955000	108.027000	137.198000	0.058882	1784.302303	
1.034000	140.011000	0.955000	115.042000	139.145000	0.051824	1524.245239	
1.067000	140.011000	0.955000	123.056000	141.086000	0.058349	1768.142824	
1.100000	140.011000	0.955000	131.056000	141.026000	0.056564	1714.050142	
1.134000	140.011000	0.955000	139.056000	140.966000	0.057024	1677.181962	
1.167000	140.011000	0.955000	149.056000	140.892000	0.071367	2162.643263	
1.200000	140.011000	0.955000	157.055000	140.832000	0.056706	1718.355595	
1.234000	140.011000	0.955000	166.040000	138.765000	0.065425	1924.255869	
1.267000	140.011000	0.955000	175.025000	136.698000	0.065764	1992.841458	
1.300000	140.011000	0.955000	184.010000	134.631000	0.065537	1985.973467	
1.334000	140.011000	0.955000	192.987000	131.564000	0.067353	1980.981196	
1.367000	140.011000	0.955000	202.957000	127.489000	0.076285	2311.664486	
