Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	138.019000	1.970000	239.262000	-99.788000	0.000000	0.000000	
0.033000	138.019000	1.970000	239.262000	-99.788000	0.000000	0.000000	
0.066000	138.019000	1.970000	235.232000	-103.758000	0.039396	1193.832836	
0.100000	138.019000	1.970000	230.203000	-107.720000	0.044568	1310.813297	
0.133000	138.019000	1.970000	225.173000	-111.683000	0.044703	1354.647564	
0.166000	138.019000	1.970000	219.143000	-115.638000	0.050358	1525.993045	
0.200000	138.019000	1.970000	213.113000	-119.593000	0.050476	1484.597404	
0.233000	138.019000	1.970000	207.084000	-123.548000	0.050332	1525.222528	
0.266000	138.019000	1.970000	199.054000	-127.488000	0.062467	1892.928142	
0.300000	138.019000	1.970000	191.025000	-131.429000	0.062341	1833.572554	
0.333000	138.019000	1.970000	182.010000	-133.361000	0.063931	1937.303142	
0.366000	138.019000	1.970000	172.980000	-137.294000	0.068330	2070.601241	
0.400000	138.019000	1.970000	162.966000	-139.220000	0.071072	2090.365711	
0.433000	138.019000	1.970000	152.958000	-140.145000	0.070151	2125.802396	
0.466000	138.019000	1.970000	140.951000	-141.055000	0.084237	2552.648773	
0.500000	138.019000	1.970000	128.952000	-140.966000	0.083846	2466.063163	
0.533000	138.019000	1.970000	116.967000	-138.876000	0.085021	2576.385351	
0.566000	138.019000	1.970000	104.982000	-136.787000	0.085371	2586.992733	
0.600000	138.019000	1.970000	93.012000	-132.697000	0.088798	2611.716947	
0.633000	138.019000	1.970000	81.043000	-128.608000	0.088895	2693.782616	
0.666000	138.019000	1.970000	67.088000	-122.504000	0.106518	3227.831322	
0.700000	138.019000	1.970000	56.148000	-114.422000	0.095057	2795.793124	
0.733000	138.019000	1.970000	45.223000	-104.340000	0.104620	3170.288590	
0.766000	138.019000	1.970000	33.305000	-93.251000	0.115214	3491.341042	
0.800000	138.019000	1.970000	23.395000	-81.176000	0.110396	3246.938036	
0.833000	138.019000	1.970000	15.500000	-67.117000	0.114114	3458.006425	
0.866000	138.019000	1.970000	8.612000	-52.065000	0.117892	3572.497787	
0.900000	138.019000	1.970000	3.731000	-36.028000	0.119800	3523.539695	
0.933000	138.019000	1.970000	-0.141000	-18.999000	0.125127	3791.718252	
0.966000	138.019000	1.970000	-2.007000	-0.985000	0.129524	3924.960241	
1.000000	138.019000	1.970000	0.127000	17.000000	0.129670	3813.818611	
1.033000	138.019000	1.970000	2.261000	34.984000	0.129982	3938.861834	
1.066000	138.019000	1.970000	8.403000	53.939000	0.142769	4326.343500	
1.100000	138.019000	1.970000	16.522000	69.879000	0.128356	3775.180993	
1.133000	138.019000	1.970000	27.641000	85.796000	0.139841	4237.599039	
1.166000	138.019000	1.970000	40.760000	101.699000	0.148418	4497.512187	
1.200000	138.019000	1.970000	55.849000	113.586000	0.138259	4066.453195	
1.233000	138.019000	1.970000	72.938000	125.459000	0.149572	4532.498475	
1.266000	138.019000	1.970000	92.997000	133.310000	0.154791	4690.639911	
1.300000	138.019000	1.970000	112.042000	139.168000	0.143113	4209.195079	
1.333000	138.019000	1.970000	133.056000	141.011000	0.151445	4589.242971	
1.366000	138.019000	1.970000	155.055000	140.847000	0.157739	4779.977307	
1.400000	138.019000	1.970000	175.025000	136.698000	0.146001	4294.155622	
1.433000	138.019000	1.970000	195.972000	129.541000	0.158347	4798.381456	
1.466000	138.019000	1.970000	214.904000	120.400000	0.149406	4527.463741	
1.500000	138.019000	1.970000	232.807000	107.266000	0.157114	4621.010317	
1.533000	138.019000	1.970000	247.687000	91.154000	0.155119	4700.574650	
1.566000	138.019000	1.970000	260.552000	73.058000	0.157050	4759.090275	
1.600000	138.019000	1.970000	270.410000	53.984000	0.151344	4451.296385	
1.633000	138.019000	1.970000	277.246000	31.932000	0.162385	4920.762626	
1.666000	138.019000	1.970000	281.074000	8.903000	0.163544	4955.870537	
1.700000	138.019000	1.970000	279.895000	-15.089000	0.168090	4943.832862	
1.733000	138.019000	1.970000	275.731000	-37.058000	0.156497	4742.339971	
1.766000	138.019000	1.970000	267.567000	-58.998000	0.163708	4960.842408	
1.800000	138.019000	1.970000	255.411000	-79.908000	0.169160	4975.295862	
1.833000	138.019000	1.970000	239.269000	-98.788000	0.173933	5270.703448	
1.866000	138.019000	1.970000	221.151000	-114.653000	0.168551	5107.603749	
1.900000	138.019000	1.970000	197.054000	-127.474000	0.191396	5629.290576	
1.933000	138.019000	1.970000	172.988000	-136.294000	0.180167	5459.602003	
1.966000	138.019000	1.970000	145.951000	-141.093000	0.192333	5828.261798	
2.000000	138.019000	1.970000	118.967000	-138.891000	0.189825	5583.102199	
2.033000	138.019000	1.970000	93.012000	-132.697000	0.188101	5700.026700	
2.066000	138.019000	1.970000	65.103000	-120.489000	0.214515	6500.451634	
2.100000	138.019000	1.970000	42.238000	-102.318000	0.205850	6054.399047	
2.133000	138.019000	1.970000	23.410000	-79.176000	0.211802	6418.227973	
2.166000	138.019000	1.970000	7.619000	-51.058000	0.229860	6965.451152	
2.200000	138.019000	1.970000	-0.156000	-20.999000	0.221507	6514.897273	
2.233000	138.019000	1.970000	-1.917000	11.015000	0.229272	6947.632689	
2.266000	138.019000	1.970000	4.321000	42.969000	0.233003	7060.698938	
2.300000	138.019000	1.970000	18.544000	72.864000	0.237987	6999.623554	
2.333000	138.019000	1.970000	37.738000	98.721000	0.231947	7028.698236	
2.366000	138.019000	1.970000	62.894000	119.534000	0.234699	7112.090387	
2.400000	138.019000	1.970000	91.997000	133.317000	0.231595	6811.632328	
2.433000	138.019000	1.970000	125.056000	141.071000	0.244095	7396.810240	
2.466000	138.019000	1.970000	157.055000	140.832000	0.229159	6944.226211	
2.500000	138.019000	1.970000	188.995000	132.593000	0.235839	6936.440312	
2.533000	138.019000	1.970000	216.897000	119.385000	0.219464	6650.433327	
2.566000	138.019000	1.970000	241.740000	98.199000	0.231310	7009.399202	
2.600000	138.019000	1.970000	260.552000	73.058000	0.222247	6536.686975	
2.633000	138.019000	1.970000	274.328000	42.954000	0.233628	7079.629731	
2.666000	138.019000	1.970000	281.097000	11.903000	0.222759	6750.264188	
2.700000	138.019000	1.970000	279.850000	-21.088000	0.230476	6778.712741	
2.733000	138.019000	1.970000	270.612000	-53.020000	0.231974	7029.519315	
2.766000	138.019000	1.970000	254.396000	-81.900000	0.231330	7009.987218	
2.800000	138.019000	1.970000	231.210000	-106.728000	0.237590	6987.932052	
2.833000	138.019000	1.970000	202.062000	-126.511000	0.246322	7464.304515	
2.866000	138.019000	1.970000	167.980000	-137.257000	0.250454	7589.522676	
2.900000	138.019000	1.970000	130.952000	-140.981000	0.261359	7687.034008	
2.933000	138.019000	1.970000	93.012000	-132.697000	0.273143	8277.050107	
2.966000	138.019000	1.970000	59.140000	-115.444000	0.269011	8151.839049	
3.000000	138.019000	1.970000	29.350000	-87.221000	0.291976	8587.520243	
3.033000	138.019000	1.970000	8.619000	-51.065000	0.298299	9039.377807	
3.066000	138.019000	1.970000	-1.074000	-9.992000	0.303183	9187.351270	
3.100000	138.019000	1.970000	0.209000	27.999000	0.272466	8013.700191	
3.133000	138.019000	1.970000	15.500000	66.886000	0.300560	9107.884276	
3.166000	138.019000	1.970000	40.760000	101.699000	0.310699	9415.129852	
3.200000	138.019000	1.970000	75.946000	126.437000	0.310245	9124.838452	
3.233000	138.019000	1.970000	116.042000	139.138000	0.303746	9204.427870	
3.266000	138.019000	1.970000	157.048000	139.832000	0.296032	8970.666531	
3.300000	138.019000	1.970000	196.980000	130.534000	0.292830	8612.645633	
3.333000	138.019000	1.970000	229.814000	108.288000	0.282230	8552.418734	
3.366000	138.019000	1.970000	256.597000	79.087000	0.281954	8544.057336	
3.400000	138.019000	1.970000	274.343000	44.954000	0.271179	7975.863223	
3.433000	138.019000	1.970000	281.044000	4.903000	0.284937	8634.443876	
3.466000	138.019000	1.970000	276.753000	-34.066000	0.274637	8322.328725	
3.500000	138.019000	1.970000	261.478000	-70.953000	0.279395	8217.499266	
3.533000	138.019000	1.970000	236.232000	-103.765000	0.288736	8749.563988	
3.566000	138.019000	1.970000	200.062000	-126.496000	0.298616	9048.967710	
3.600000	138.019000	1.970000	152.958000	-140.145000	0.345183	10152.427562	
3.633000	138.019000	1.970000	106.982000	-136.802000	0.324768	9841.453954	
3.666000	138.019000	1.970000	65.110000	-119.489000	0.320589	9714.828951	
3.700000	138.019000	1.970000	28.357000	-86.214000	0.352911	10379.735040	
3.733000	138.019000	1.970000	5.694000	-41.043000	0.362980	10999.398273	
3.766000	138.019000	1.970000	-0.925000	10.007000	0.372061	11274.587047	
3.800000	138.019000	1.970000	9.403000	53.931000	0.326172	9593.286291	
3.833000	138.019000	1.970000	36.723000	96.729000	0.368117	11155.061457	
3.866000	138.019000	1.970000	76.946000	126.429000	0.362542	10986.129076	
3.900000	138.019000	1.970000	124.049000	140.078000	0.355376	10452.247376	
3.933000	138.019000	1.970000	172.033000	137.720000	0.346319	10494.509371	
