Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	139.011000	0.963000	160.055000	140.810000	0.000000	0.000000	
0.034000	139.011000	0.963000	162.055000	140.795000	0.013972	410.929772	
0.067000	139.011000	0.963000	164.048000	139.780000	0.015112	457.928802	
0.100000	139.011000	0.963000	166.040000	138.765000	0.015244	461.924388	
0.134000	139.011000	0.963000	168.040000	138.750000	0.013959	410.551195	
0.167000	139.011000	0.963000	170.040000	138.735000	0.013880	420.610239	
0.200000	139.011000	0.963000	174.040000	138.705000	0.027506	833.517957	
0.234000	139.011000	0.963000	176.025000	136.690000	0.017205	506.040012	
0.267000	139.011000	0.963000	180.017000	135.660000	0.029282	887.337360	
0.300000	139.011000	0.963000	184.010000	134.631000	0.029213	885.242322	
0.334000	139.011000	0.963000	187.995000	132.601000	0.031505	926.630819	
0.367000	139.011000	0.963000	192.995000	132.563000	0.033044	1001.320318	
0.400000	139.011000	0.963000	196.980000	130.534000	0.031403	951.619573	
0.434000	139.011000	0.963000	202.950000	126.489000	0.050432	1483.280583	
0.467000	139.011000	0.963000	206.935000	124.459000	0.031736	961.706693	
0.500000	139.011000	0.963000	212.919000	122.415000	0.043822	1327.945018	
0.534000	139.011000	0.963000	217.889000	118.377000	0.044871	1319.733012	
0.567000	139.011000	0.963000	222.859000	114.340000	0.045236	1370.786087	
0.600000	139.011000	0.963000	228.829000	110.295000	0.050944	1543.751734	
0.634000	139.011000	0.963000	234.785000	104.251000	0.059946	1763.103386	
0.667000	139.011000	0.963000	240.754000	100.206000	0.050167	1520.216878	
0.700000	139.011000	0.963000	246.710000	94.162000	0.059613	1806.453159	
0.734000	139.011000	0.963000	250.657000	87.132000	0.056036	1648.116449	
0.767000	139.011000	0.963000	256.605000	80.087000	0.065035	1970.754994	
0.800000	139.011000	0.963000	260.545000	72.058000	0.062974	1908.299421	
0.834000	139.011000	0.963000	265.493000	65.021000	0.060501	1779.430546	
0.867000	139.011000	0.963000	270.425000	55.984000	0.072293	2190.684453	
0.900000	139.011000	0.963000	273.358000	46.961000	0.066637	2019.303880	
0.934000	139.011000	0.963000	276.283000	36.939000	0.073558	2163.484563	
0.967000	139.011000	0.963000	278.209000	26.925000	0.071921	2179.425198	
1.000000	139.011000	0.963000	280.127000	15.910000	0.078866	2389.883854	
1.034000	139.011000	0.963000	281.044000	4.903000	0.077794	2288.046201	
1.067000	139.011000	0.963000	280.962000	-6.096000	0.077420	2346.073237	
1.100000	139.011000	0.963000	279.873000	-18.089000	0.084750	2568.170853	
1.134000	139.011000	0.963000	277.783000	-30.073000	0.085590	2517.339167	
1.167000	139.011000	0.963000	273.694000	-42.043000	0.089053	2698.568096	
1.200000	139.011000	0.963000	269.604000	-54.013000	0.089375	2708.320122	
1.234000	139.011000	0.963000	265.522000	-64.983000	0.082062	2413.590059	
1.267000	139.011000	0.963000	257.441000	-75.923000	0.095304	2887.999234	
1.300000	139.011000	0.963000	250.351000	-87.870000	0.097611	2957.899015	
1.334000	139.011000	0.963000	241.277000	-97.803000	0.094559	2781.149314	
1.367000	139.011000	0.963000	230.203000	-107.720000	0.104696	3172.598110	
1.400000	139.011000	0.963000	218.128000	-117.631000	0.109791	3327.003523	
1.434000	139.011000	0.963000	206.069000	-125.541000	0.100894	2967.470377	
1.467000	139.011000	0.963000	191.025000	-131.429000	0.113073	3426.466972	
1.500000	139.011000	0.963000	175.995000	-135.317000	0.109352	3313.709413	
1.534000	139.011000	0.963000	160.966000	-139.205000	0.109629	3224.377978	
1.567000	139.011000	0.963000	143.951000	-141.078000	0.120606	3654.738514	
1.600000	139.011000	0.963000	127.952000	-140.958000	0.112531	3410.035285	
1.634000	139.011000	0.963000	109.982000	-136.824000	0.129877	3819.915880	
1.667000	139.011000	0.963000	93.012000	-132.697000	0.123810	3751.804267	
1.700000	139.011000	0.963000	76.058000	-126.571000	0.127075	3850.767525	
1.734000	139.011000	0.963000	61.125000	-117.459000	0.123240	3624.700569	
1.767000	139.011000	0.963000	46.215000	-105.347000	0.135860	4116.981644	
1.800000	139.011000	0.963000	32.320000	-91.243000	0.140468	4256.598524	
1.834000	139.011000	0.963000	21.432000	-76.162000	0.132159	3887.025140	
1.867000	139.011000	0.963000	11.567000	-58.087000	0.146648	4443.892652	
1.900000	139.011000	0.963000	4.701000	-40.036000	0.137620	4170.311840	
1.934000	139.011000	0.963000	-0.141000	-18.999000	0.153790	4523.226815	
1.967000	139.011000	0.963000	-1.985000	2.015000	0.149944	4543.746013	
2.000000	139.011000	0.963000	0.179000	23.999000	0.156968	4756.606327	
2.034000	139.011000	0.963000	5.328000	43.961000	0.146762	4316.534675	
2.067000	139.011000	0.963000	13.485000	64.901000	0.159917	4845.962759	
2.100000	139.011000	0.963000	25.619000	82.811000	0.154109	4669.971738	
2.134000	139.011000	0.963000	39.753000	100.706000	0.162618	4782.889412	
2.167000	139.011000	0.963000	57.857000	114.571000	0.162680	4929.692998	
2.200000	139.011000	0.963000	76.946000	126.429000	0.160902	4875.815218	
2.234000	139.011000	0.963000	98.012000	135.272000	0.163105	4797.202363	
