Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	139.019000	1.963000	238.769000	102.221000	0.000000	0.000000	
0.033000	139.019000	1.963000	239.755000	100.214000	0.015027	455.378691	
0.067000	139.019000	1.963000	240.740000	98.206000	0.015177	446.383362	
0.100000	139.019000	1.963000	242.725000	96.191000	0.020183	611.620050	
0.133000	139.019000	1.963000	245.710000	94.169000	0.024850	753.036260	
0.167000	139.019000	1.963000	247.695000	92.154000	0.019987	587.851563	
0.200000	139.019000	1.963000	250.665000	88.132000	0.035402	1072.778782	
0.233000	139.019000	1.963000	252.642000	85.117000	0.025533	773.737744	
0.267000	139.019000	1.963000	255.620000	82.095000	0.029672	872.710899	
0.300000	139.019000	1.963000	258.590000	78.072000	0.035267	1068.702292	
0.333000	139.019000	1.963000	260.552000	73.058000	0.037533	1137.349024	
0.367000	139.019000	1.963000	264.515000	68.028000	0.044738	1315.816637	
0.400000	139.019000	1.963000	266.470000	62.013000	0.044256	1341.104773	
0.433000	139.019000	1.963000	269.433000	56.991000	0.041029	1243.289825	
0.467000	139.019000	1.963000	272.380000	49.969000	0.053754	1580.997760	
0.500000	139.019000	1.963000	274.328000	42.954000	0.051374	1556.791244	
0.533000	139.019000	1.963000	276.276000	35.939000	0.051497	1560.522841	
0.567000	139.019000	1.963000	278.216000	27.925000	0.058264	1713.646338	
0.600000	139.019000	1.963000	280.141000	17.910000	0.071870	2177.871811	
0.633000	139.019000	1.963000	280.082000	9.910000	0.056247	1704.458784	
0.667000	139.019000	1.963000	281.007000	-0.097000	0.070784	2081.890995	
0.700000	139.019000	1.963000	280.932000	-10.096000	0.070264	2129.203131	
0.733000	139.019000	1.963000	279.858000	-20.088000	0.070537	2137.485522	
0.767000	139.019000	1.963000	277.783000	-30.073000	0.071584	2105.397107	
0.800000	139.019000	1.963000	274.701000	-41.051000	0.080107	2427.471474	
0.833000	139.019000	1.963000	270.619000	-52.020000	0.082275	2493.176481	
0.867000	139.019000	1.963000	265.545000	-61.983000	0.078684	2314.232282	
0.900000	139.019000	1.963000	259.463000	-72.938000	0.088392	2678.531400	
0.933000	139.019000	1.963000	253.381000	-83.893000	0.087626	2655.319136	
0.967000	139.019000	1.963000	245.307000	-93.833000	0.089552	2633.879686	
1.000000	139.019000	1.963000	235.240000	-102.758000	0.094148	2852.969355	
1.033000	139.019000	1.963000	223.158000	-113.668000	0.114079	3456.940086	
1.067000	139.019000	1.963000	211.099000	-121.578000	0.100882	2967.119658	
1.100000	139.019000	1.963000	199.047000	-128.488000	0.096893	2936.146179	
1.133000	139.019000	1.963000	185.010000	-133.384000	0.103709	3142.693209	
1.167000	139.019000	1.963000	168.980000	-137.264000	0.115597	3399.910629	
1.200000	139.019000	1.963000	152.958000	-140.145000	0.114188	3460.249930	
1.233000	139.019000	1.963000	136.951000	-141.025000	0.112236	3401.101425	
1.267000	139.019000	1.963000	119.967000	-138.899000	0.119975	3528.687970	
