Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	139.989000	-2.044000	256.582000	77.087000	0.000000	0.000000	
0.034000	139.989000	-2.044000	258.560000	74.073000	0.025586	752.524545	
0.067000	139.989000	-2.044000	260.530000	70.058000	0.031637	958.692802	
0.100000	139.989000	-2.044000	262.508000	67.043000	0.025617	776.281405	
0.134000	139.989000	-2.044000	264.485000	64.028000	0.025526	750.764198	
0.167000	139.989000	-2.044000	266.455000	60.013000	0.031736	961.710775	
0.200000	139.989000	-2.044000	268.418000	54.998000	0.038201	1157.597130	
0.234000	139.989000	-2.044000	270.388000	50.984000	0.031746	933.704523	
0.267000	139.989000	-2.044000	272.358000	46.969000	0.031612	957.937052	
0.300000	139.989000	-2.044000	274.313000	40.954000	0.044823	1358.260356	
0.334000	139.989000	-2.044000	276.276000	35.939000	0.037998	1117.591539	
0.367000	139.989000	-2.044000	278.231000	29.925000	0.044543	1349.775247	
0.400000	139.989000	-2.044000	279.186000	23.917000	0.042872	1299.149725	
0.434000	139.989000	-2.044000	280.134000	16.910000	0.049957	1469.324957	
0.467000	139.989000	-2.044000	281.082000	9.903000	0.049957	1513.842885	
0.500000	139.989000	-2.044000	282.037000	3.895000	0.042688	1293.565831	
0.534000	139.989000	-2.044000	281.985000	-3.104000	0.049250	1448.539253	
0.567000	139.989000	-2.044000	281.925000	-11.104000	0.056280	1705.461931	
0.600000	139.989000	-2.044000	280.873000	-18.096000	0.049703	1506.162719	
0.634000	139.989000	-2.044000	279.813000	-26.088000	0.056845	1671.913922	
0.667000	139.989000	-2.044000	277.761000	-33.073000	0.051230	1552.430804	
0.700000	139.989000	-2.044000	275.701000	-41.058000	0.058404	1769.826653	
0.734000	139.989000	-2.044000	273.634000	-50.043000	0.064877	1908.161597	
0.767000	139.989000	-2.044000	271.575000	-58.028000	0.057451	1740.937581	
0.800000	139.989000	-2.044000	267.515000	-65.998000	0.062589	1896.624254	
0.834000	139.989000	-2.044000	263.455000	-73.968000	0.062638	1842.292722	
0.867000	139.989000	-2.044000	257.396000	-81.923000	0.069940	2119.381896	
0.900000	139.989000	-2.044000	252.336000	-89.885000	0.066167	2005.049697	
0.934000	139.989000	-2.044000	246.284000	-96.840000	0.064688	1902.589105	
0.967000	139.989000	-2.044000	239.232000	-103.788000	0.069564	2107.994223	
1.000000	139.989000	-2.044000	232.173000	-111.735000	0.074063	2244.321368	
1.034000	139.989000	-2.044000	223.128000	-117.668000	0.075498	2220.529106	
1.067000	139.989000	-2.044000	214.084000	-123.601000	0.075983	2302.516736	
1.100000	139.989000	-2.044000	204.039000	-129.526000	0.081827	2479.598245	
1.134000	139.989000	-2.044000	194.010000	-133.451000	0.075549	2222.028742	
1.167000	139.989000	-2.044000	182.980000	-137.369000	0.082432	2497.951963	
1.200000	139.989000	-2.044000	171.950000	-141.287000	0.081978	2484.172625	
1.234000	139.989000	-2.044000	159.936000	-143.197000	0.085241	2507.075264	
1.267000	139.989000	-2.044000	146.921000	-145.100000	0.091967	2786.863700	
1.300000	139.989000	-2.044000	133.922000	-145.003000	0.090832	2752.483834	
1.334000	139.989000	-2.044000	121.937000	-142.913000	0.085039	2501.161758	
1.367000	139.989000	-2.044000	107.952000	-140.809000	0.099444	3013.453015	
1.400000	139.989000	-2.044000	95.975000	-137.720000	0.086797	2630.214832	
1.434000	139.989000	-2.044000	82.013000	-132.615000	0.104175	3063.974855	
1.467000	139.989000	-2.044000	70.058000	-126.526000	0.093970	2847.585859	
1.500000	139.989000	-2.044000	58.125000	-117.437000	0.105192	3187.630510	
1.534000	139.989000	-2.044000	46.185000	-109.347000	0.101344	2980.709270	
1.567000	139.989000	-2.044000	36.268000	-98.273000	0.104475	3165.902443	
1.600000	139.989000	-2.044000	26.357000	-86.199000	0.110493	3348.281341	
1.634000	139.989000	-2.044000	17.447000	-74.132000	0.105702	3108.878284	
1.667000	139.989000	-2.044000	10.559000	-59.080000	0.116683	3535.835685	
1.700000	139.989000	-2.044000	4.672000	-44.036000	0.114168	3459.639885	
1.734000	139.989000	-2.044000	1.791000	-28.014000	0.115148	3386.705794	
1.767000	139.989000	-2.044000	-0.089000	-11.999000	0.114804	3478.915600	
1.800000	139.989000	-2.044000	-0.955000	6.007000	0.128008	3879.037441	
1.834000	139.989000	-2.044000	1.164000	21.992000	0.114379	3364.096321	
1.867000	139.989000	-2.044000	5.298000	39.962000	0.130871	3965.788293	
1.900000	139.989000	-2.044000	12.418000	55.909000	0.124098	3760.530651	
1.934000	139.989000	-2.044000	20.537000	71.849000	0.127576	3752.235600	
1.967000	139.989000	-2.044000	31.648000	86.766000	0.132670	4020.314283	
