Time(ms)	원점 X(cm)	원점 Y(cm)	좌표 X(cm)	좌표 Y(cm)	각(rad)	각속도(rad/s)	
0.000000	140.996000	-1.052000	16.492000	65.879000	0.000000	0.000000	
0.034000	140.996000	-1.052000	18.507000	67.864000	0.019230	565.579459	
0.067000	140.996000	-1.052000	20.522000	69.849000	0.019445	589.244019	
0.100000	140.996000	-1.052000	21.544000	72.841000	0.022050	668.194960	
0.134000	140.996000	-1.052000	24.566000	75.819000	0.029552	869.174688	
0.167000	140.996000	-1.052000	25.596000	79.811000	0.027673	838.569405	
0.200000	140.996000	-1.052000	28.611000	81.789000	0.023997	727.181069	
0.234000	140.996000	-1.052000	30.641000	85.774000	0.031427	924.333417	
0.267000	140.996000	-1.052000	34.671000	89.744000	0.040149	1216.626783	
0.300000	140.996000	-1.052000	37.700000	93.721000	0.035613	1079.173554	
0.334000	140.996000	-1.052000	41.730000	97.691000	0.040363	1187.136527	
0.367000	140.996000	-1.052000	45.752000	100.661000	0.035474	1074.976287	
0.400000	140.996000	-1.052000	49.782000	104.631000	0.040520	1227.889221	
0.434000	140.996000	-1.052000	54.804000	107.594000	0.041385	1217.206322	
0.467000	140.996000	-1.052000	59.834000	111.557000	0.046149	1398.440332	
0.500000	140.996000	-1.052000	64.864000	115.519000	0.045963	1392.820450	
0.534000	140.996000	-1.052000	70.894000	119.474000	0.051743	1521.846332	
0.567000	140.996000	-1.052000	75.916000	122.437000	0.041784	1266.172843	
0.600000	140.996000	-1.052000	82.938000	125.385000	0.054556	1653.204560	
0.634000	140.996000	-1.052000	89.960000	128.332000	0.054750	1610.295994	
0.667000	140.996000	-1.052000	96.982000	131.280000	0.054623	1655.242496	
0.700000	140.996000	-1.052000	104.997000	133.220000	0.059148	1792.369171	
0.734000	140.996000	-1.052000	113.012000	135.160000	0.059320	1744.697102	
0.767000	140.996000	-1.052000	120.019000	136.108000	0.050863	1541.299001	
0.800000	140.996000	-1.052000	129.026000	137.041000	0.065298	1978.715952	
0.834000	140.996000	-1.052000	138.033000	137.974000	0.065155	1916.331212	
0.867000	140.996000	-1.052000	147.033000	137.907000	0.064727	1961.409142	
0.900000	140.996000	-1.052000	156.026000	136.839000	0.065153	1974.344082	
0.934000	140.996000	-1.052000	166.018000	135.765000	0.072317	2126.971772	
0.967000	140.996000	-1.052000	175.003000	133.698000	0.066321	2009.740493	
1.000000	140.996000	-1.052000	183.980000	130.631000	0.068307	2069.907467	
1.034000	140.996000	-1.052000	193.957000	127.556000	0.075123	2209.493399	
1.067000	140.996000	-1.052000	203.927000	123.482000	0.077265	2341.372319	
1.100000	140.996000	-1.052000	211.890000	118.422000	0.067637	2049.600989	
1.134000	140.996000	-1.052000	221.845000	112.348000	0.083826	2465.481638	
1.167000	140.996000	-1.052000	229.792000	105.288000	0.076365	2314.105960	
1.200000	140.996000	-1.052000	238.740000	98.221000	0.081905	2481.965315	
1.234000	140.996000	-1.052000	246.680000	90.162000	0.081119	2385.839703	
1.267000	140.996000	-1.052000	253.612000	81.110000	0.081739	2476.930512	
1.300000	140.996000	-1.052000	260.538000	71.058000	0.087518	2652.075342	
1.334000	140.996000	-1.052000	266.463000	61.013000	0.083407	2453.145890	
1.367000	140.996000	-1.052000	272.373000	48.969000	0.095579	2896.336790	
1.400000	140.996000	-1.052000	276.283000	36.939000	0.090030	2728.182983	
1.434000	140.996000	-1.052000	279.194000	24.917000	0.088021	2588.865085	
1.467000	140.996000	-1.052000	281.104000	12.903000	0.086471	2620.338621	
1.500000	140.996000	-1.052000	282.000000	-1.104000	0.099643	3019.487873	
1.534000	140.996000	-1.052000	281.903000	-14.104000	0.091996	2705.768366	
1.567000	140.996000	-1.052000	279.798000	-28.088000	0.100007	3030.528361	
1.600000	140.996000	-1.052000	276.701000	-41.066000	0.094362	2859.465733	
1.634000	140.996000	-1.052000	271.604000	-54.028000	0.098599	2899.972987	
1.667000	140.996000	-1.052000	266.508000	-66.990000	0.098389	2981.491917	
1.700000	140.996000	-1.052000	259.411000	-79.938000	0.103944	3149.827387	
1.734000	140.996000	-1.052000	251.329000	-90.878000	0.095634	2812.750494	
1.767000	140.996000	-1.052000	241.247000	-101.803000	0.104585	3169.237785	
1.800000	140.996000	-1.052000	230.165000	-112.720000	0.109073	3305.257514	
1.834000	140.996000	-1.052000	218.098000	-121.630000	0.104924	3085.989759	
1.867000	140.996000	-1.052000	204.039000	-129.526000	0.112728	3416.013445	
1.900000	140.996000	-1.052000	188.995000	-135.414000	0.113078	3426.609696	
1.934000	140.996000	-1.052000	173.950000	-141.302000	0.112327	3303.736857	
1.967000	140.996000	-1.052000	156.936000	-143.175000	0.119090	3608.795418	
2.000000	140.996000	-1.052000	140.921000	-145.055000	0.112210	3400.316309	
2.034000	140.996000	-1.052000	123.929000	-143.928000	0.118369	3481.443019	
2.067000	140.996000	-1.052000	105.952000	-140.794000	0.126819	3843.012209	
2.100000	140.996000	-1.052000	89.990000	-135.675000	0.116459	3529.058324	
2.134000	140.996000	-1.052000	73.050000	-127.548000	0.130748	3845.521141	
2.167000	140.996000	-1.052000	58.118000	-118.437000	0.121849	3692.404814	
2.200000	140.996000	-1.052000	43.208000	-106.325000	0.133789	4054.203312	
2.234000	140.996000	-1.052000	30.313000	-92.228000	0.133182	3917.111180	
2.267000	140.996000	-1.052000	20.425000	-77.154000	0.126030	3819.077198	
2.300000	140.996000	-1.052000	10.559000	-59.080000	0.144448	4377.218720	
2.334000	140.996000	-1.052000	4.694000	-41.036000	0.133239	3918.803250	
2.367000	140.996000	-1.052000	-0.156000	-20.999000	0.144957	4392.645812	
2.400000	140.996000	-1.052000	-0.007000	-0.999000	0.140762	4265.516305	
2.434000	140.996000	-1.052000	1.149000	19.992000	0.148982	4381.830562	
2.467000	140.996000	-1.052000	5.298000	39.962000	0.144157	4368.386408	
2.500000	140.996000	-1.052000	13.447000	59.901000	0.152280	4614.543137	
2.534000	140.996000	-1.052000	24.574000	76.819000	0.143731	4227.369350	
2.567000	140.996000	-1.052000	37.700000	93.721000	0.152869	4632.390394	
2.600000	140.996000	-1.052000	53.804000	107.601000	0.152150	4610.605980	
2.634000	140.996000	-1.052000	72.901000	120.459000	0.165458	4866.407168	
2.667000	140.996000	-1.052000	91.960000	128.317000	0.148487	4499.592461	
2.700000	140.996000	-1.052000	113.012000	135.160000	0.159683	4838.867034	
2.734000	140.996000	-1.052000	134.026000	137.004000	0.152181	4475.916467	
2.767000	140.996000	-1.052000	157.025000	136.832000	0.166174	5035.586587	
2.800000	140.996000	-1.052000	176.995000	132.683000	0.147218	4461.165086	
2.834000	140.996000	-1.052000	197.942000	125.526000	0.159812	4700.365029	
